cascade_id,node_id,infection_time
519,211202,1341339422.0
2700,244480,1341339442.0
2700,417970,1341339445.0
88,99975,1341339465.0
13778,239684,1341339472.0
3998,165636,1341339475.0
6940,30221,1341339482.0
88,363925,1341339485.0
3998,16766,1341339491.0
32972,107200,1341339506.0
32972,322324,1341339539.0
519,158899,1341339540.0
3998,136664,1341339549.0
88,179591,1341339567.0
3998,261259,1341339582.0
519,39470,1341339589.0
32972,50341,1341339590.0
15538,430467,1341339593.0
3998,3972,1341339601.0
88,13380,1341339602.0
32972,313038,1341339603.0
6940,183506,1341339607.0
32972,322324,1341339612.0
3998,162635,1341339612.0
88,175052,1341339620.0
88,397810,1341339622.0
3998,100676,1341339672.0
32972,8903,1341339677.0
4665,50219,1341339682.0
88,293069,1341339686.0
12510,383603,1341339688.0
88,101118,1341339706.0
88,112720,1341339707.0
88,11991,1341339711.0
61753,61109,1341339712.0
12510,260683,1341339716.0
88,114407,1341339716.0
3998,170862,1341339720.0
88,117181,1341339730.0
88,392245,1341339732.0
32972,235473,1341339737.0
1852,269941,1341339747.0
88,181547,1341339766.0
8,256417,1341339782.0
13141,144109,1341339792.0
11991,279316,1341339821.0
6940,105985,1341339825.0
88,100823,1341339830.0
349,437923,1341339833.0
88,44899,1341339838.0
1988,403887,1341339846.0
88,132051,1341339848.0
1852,287356,1341339861.0
88,207818,1341339863.0
32972,235473,1341339870.0
32972,235473,1341339871.0
88,247471,1341339889.0
3998,37428,1341339896.0
50329,451873,1341339899.0
2700,54516,1341339929.0
6940,50311,1341339941.0
8,146423,1341339944.0
1988,294508,1341339946.0
88,242293,1341339953.0
519,397603,1341339961.0
32972,6940,1341339974.0
88,190379,1341339984.0
1852,239589,1341339986.0
88,77657,1341340002.0
6940,51816,1341340041.0
88,124257,1341340046.0
88,203329,1341340053.0
3998,102682,1341340056.0
8,39843,1341340069.0
8,380692,1341340079.0
68285,298333,1341340090.0
88,7100,1341340092.0
88,353388,1341340092.0
88,395263,1341340103.0
32972,121757,1341340109.0
3998,176451,1341340119.0
88,404449,1341340128.0
3998,138203,1341340162.0
88,32775,1341340165.0
11991,98204,1341340170.0
3998,141650,1341340172.0
88,317590,1341340188.0
88,330615,1341340200.0
14611,124040,1341340204.0
6940,62170,1341340220.0
1852,223155,1341340221.0
1988,175292,1341340222.0
365,82253,1341340225.0
49179,252361,1341340225.0
49179,252361,1341340229.0
88,213047,1341340241.0
88,384482,1341340249.0
88,365322,1341340249.0
11991,206362,1341340252.0
32972,8864,1341340288.0
88,322771,1341340294.0
88,153859,1341340303.0
15538,273095,1341340320.0
9682,371067,1341340321.0
88,346053,1341340334.0
1852,170689,1341340362.0
6940,49640,1341340378.0
1852,433003,1341340383.0
32972,373777,1341340386.0
365,115005,1341340394.0
2700,265591,1341340401.0
8,264463,1341340414.0
98204,343795,1341340415.0
88,98204,1341340420.0
4336,419263,1341340439.0
88,398445,1341340450.0
519,94075,1341340450.0
15538,164005,1341340452.0
1852,256417,1341340492.0
3998,162142,1341340500.0
88,14611,1341340515.0
88,112530,1341340530.0
88,114982,1341340534.0
8,112530,1341340541.0
88,174245,1341340545.0
13778,141428,1341340546.0
88,301479,1341340550.0
88,271365,1341340554.0
9682,152328,1341340565.0
88,101551,1341340608.0
3998,219551,1341340620.0
6940,322125,1341340627.0
365,401447,1341340644.0
1988,362552,1341340654.0
21280,10755,1341340660.0
88,86076,1341340661.0
88,105089,1341340663.0
21280,115060,1341340666.0
88,72540,1341340701.0
88,418014,1341340704.0
1852,13807,1341340722.0
14611,380559,1341340724.0
3998,237163,1341340735.0
88,443905,1341340736.0
88,152292,1341340779.0
88,233816,1341340786.0
32972,144984,1341340787.0
88,34666,1341340803.0
519,16057,1341340826.0
88,366309,1341340845.0
365,395048,1341340854.0
1852,270080,1341340854.0
88,325828,1341340855.0
88,262735,1341340855.0
365,377093,1341340901.0
88,443729,1341340921.0
88,88353,1341340923.0
12510,444408,1341340937.0
88,281640,1341340965.0
88,363809,1341340965.0
88,196361,1341340970.0
519,145266,1341340977.0
32972,383950,1341340978.0
88,225576,1341340989.0
88,73848,1341340993.0
88,281721,1341341005.0
3998,219551,1341341018.0
1988,169901,1341341018.0
3998,165636,1341341019.0
8,257137,1341341086.0
88,116070,1341341091.0
88,308733,1341341102.0
88,353699,1341341121.0
88,451474,1341341131.0
15538,412387,1341341131.0
365,223096,1341341138.0
3998,103439,1341341157.0
349,382063,1341341162.0
88,357365,1341341177.0
32972,127290,1341341179.0
88,346048,1341341181.0
5245,359848,1341341182.0
14611,308330,1341341188.0
3998,213792,1341341204.0
2700,90028,1341341218.0
88,87431,1341341223.0
88,160594,1341341230.0
32972,59908,1341341232.0
5245,412387,1341341256.0
12751,70782,1341341263.0
88,59294,1341341265.0
88,24472,1341341271.0
88,31618,1341341277.0
21280,145694,1341341277.0
88,276902,1341341299.0
519,50836,1341341307.0
3998,220331,1341341329.0
3998,219118,1341341331.0
88,158682,1341341347.0
40973,3972,1341341357.0
14611,393975,1341341362.0
88,436889,1341341377.0
365,455104,1341341383.0
15538,28224,1341341393.0
2700,401447,1341341396.0
6940,282165,1341341423.0
88,87431,1341341434.0
365,416332,1341341437.0
30225,370636,1341341439.0
8,50836,1341341442.0
88,416332,1341341454.0
30225,202703,1341341455.0
88,409079,1341341457.0
30225,235473,1341341479.0
32972,362462,1341341488.0
40973,120553,1341341522.0
13141,439634,1341341525.0
88,303582,1341341530.0
13141,42796,1341341570.0
2700,170353,1341341595.0
1988,261557,1341341607.0
14611,362105,1341341608.0
88,353014,1341341608.0
8,435082,1341341618.0
88,419442,1341341620.0
88,367904,1341341627.0
30225,430675,1341341641.0
3998,272131,1341341654.0
30225,69891,1341341682.0
8,253439,1341341689.0
3998,403954,1341341715.0
6940,131102,1341341725.0
6940,393975,1341341728.0
8,357319,1341341728.0
88,281706,1341341732.0
3998,98762,1341341745.0
365,416953,1341341746.0
365,357319,1341341751.0
15538,5571,1341341783.0
2700,142114,1341341823.0
3998,3972,1341341864.0
30225,376796,1341341880.0
2700,138536,1341341886.0
1852,78194,1341341900.0
14577,377940,1341341924.0
88,142585,1341341930.0
35376,362105,1341341943.0
88,142585,1341341951.0
88,368512,1341341955.0
15538,202703,1341341966.0
8,102013,1341341967.0
6940,439409,1341341972.0
365,126807,1341341981.0
519,50948,1341342001.0
3998,78701,1341342007.0
88,22873,1341342011.0
5245,235716,1341342029.0
3998,3547,1341342038.0
8,389217,1341342044.0
8,291969,1341342049.0
88,223179,1341342055.0
88,358551,1341342068.0
88,82645,1341342110.0
89805,128515,1341342123.0
88,258932,1341342140.0
3998,98204,1341342150.0
88,427107,1341342174.0
273,235001,1341342194.0
1988,288141,1341342205.0
88,303547,1341342205.0
1988,169303,1341342213.0
88,404665,1341342220.0
3998,42173,1341342262.0
21280,42173,1341342280.0
88,178168,1341342291.0
42179,42173,1341342328.0
27484,9964,1341342342.0
14611,190652,1341342364.0
13603,138445,1341342378.0
30225,90274,1341342385.0
3998,19650,1341342396.0
32972,59301,1341342415.0
273,259083,1341342441.0
14611,451988,1341342465.0
519,26388,1341342485.0
14611,428797,1341342504.0
6940,64257,1341342521.0
88,12201,1341342531.0
11991,275879,1341342539.0
519,200331,1341342553.0
88,170353,1341342562.0
3998,388333,1341342575.0
3998,5843,1341342581.0
88,224557,1341342600.0
519,168211,1341342601.0
6940,428797,1341342616.0
88,209671,1341342620.0
40973,36802,1341342640.0
273,273909,1341342641.0
273,216644,1341342644.0
43742,409079,1341342678.0
1988,262329,1341342711.0
1852,163561,1341342721.0
88,408231,1341342722.0
1852,67341,1341342752.0
14611,379087,1341342762.0
273,265218,1341342795.0
88,137587,1341342812.0
15538,16612,1341342827.0
273,449725,1341342828.0
88,71311,1341342829.0
8,340356,1341342850.0
88,197049,1341342852.0
8,376605,1341342863.0
14611,112096,1341342876.0
88,221999,1341342889.0
14611,271457,1341342895.0
14611,58172,1341342913.0
88,215401,1341342916.0
1852,283558,1341342942.0
32972,376826,1341342978.0
88,350401,1341342979.0
43742,284162,1341343017.0
14577,138676,1341343023.0
349,320766,1341343026.0
88,301316,1341343035.0
14611,322355,1341343039.0
88,175054,1341343042.0
1988,324599,1341343053.0
14611,110412,1341343054.0
9682,337978,1341343060.0
1852,137587,1341343080.0
40973,196301,1341343088.0
88,87992,1341343089.0
6940,422497,1341343090.0
14611,266093,1341343127.0
3998,93990,1341343135.0
88,276178,1341343151.0
88,244985,1341343188.0
3998,64911,1341343205.0
15538,184578,1341343239.0
88,97378,1341343258.0
88,77058,1341343265.0
88,97994,1341343282.0
14611,399310,1341343303.0
6940,435750,1341343303.0
88,2836,1341343313.0
88,67926,1341343328.0
88,15563,1341343346.0
88,194040,1341343349.0
88,28574,1341343355.0
88,88540,1341343376.0
349,369507,1341343381.0
88,328439,1341343388.0
88,108804,1341343391.0
27484,10154,1341343402.0
88,391952,1341343418.0
14611,339666,1341343419.0
88,454223,1341343422.0
1852,198722,1341343436.0
88,46591,1341343443.0
39885,12751,1341343471.0
32972,357928,1341343499.0
39885,103759,1341343526.0
39885,23956,1341343536.0
14611,119113,1341343543.0
39885,17155,1341343550.0
88,401703,1341343554.0
88,4108,1341343563.0
88,395264,1341343568.0
6940,249208,1341343569.0
88,396087,1341343591.0
88,124430,1341343595.0
9682,425067,1341343601.0
39885,88838,1341343612.0
88,175195,1341343621.0
88,127651,1341343629.0
1852,202885,1341343642.0
88,201077,1341343643.0
519,2417,1341343647.0
519,370,1341343647.0
14611,191725,1341343661.0
32972,326628,1341343668.0
88,151605,1341343668.0
519,33387,1341343672.0
365,132831,1341343675.0
519,378747,1341343677.0
519,185098,1341343677.0
519,79157,1341343678.0
519,169047,1341343680.0
519,17182,1341343684.0
519,288475,1341343691.0
88,455195,1341343706.0
519,207082,1341343712.0
519,82394,1341343721.0
519,267109,1341343727.0
5245,309032,1341343739.0
519,378026,1341343744.0
519,42099,1341343749.0
88,236346,1341343759.0
519,352785,1341343761.0
519,156189,1341343762.0
519,50300,1341343763.0
349,386533,1341343763.0
519,170950,1341343765.0
519,171185,1341343766.0
32972,379017,1341343773.0
519,60219,1341343779.0
8,171125,1341343781.0
519,197046,1341343781.0
519,205323,1341343782.0
519,412029,1341343790.0
519,51878,1341343808.0
519,455667,1341343808.0
12510,23882,1341343812.0
519,94310,1341343818.0
519,407180,1341343819.0
519,165636,1341343823.0
519,250968,1341343824.0
88,137614,1341343825.0
30225,274248,1341343828.0
519,17332,1341343830.0
15538,252458,1341343832.0
519,280896,1341343840.0
519,280510,1341343846.0
519,53825,1341343848.0
3998,152400,1341343854.0
519,224757,1341343860.0
519,213034,1341343864.0
519,182738,1341343865.0
519,392896,1341343870.0
8,202068,1341343877.0
519,170114,1341343878.0
519,18343,1341343882.0
519,170938,1341343882.0
519,189244,1341343890.0
32972,65003,1341343895.0
519,447986,1341343897.0
519,224189,1341343905.0
519,333209,1341343907.0
519,56332,1341343908.0
14611,392705,1341343912.0
6940,352045,1341343915.0
519,336968,1341343915.0
519,164057,1341343924.0
519,221802,1341343924.0
519,19545,1341343928.0
519,167969,1341343937.0
519,31162,1341343942.0
1988,420987,1341343944.0
50218,8855,1341343946.0
519,143875,1341343962.0
519,386063,1341343963.0
14611,412464,1341343970.0
32972,379017,1341343974.0
519,67886,1341343980.0
519,162303,1341343981.0
88,182637,1341343988.0
519,10109,1341343990.0
519,407628,1341343992.0
519,407994,1341344013.0
88,270659,1341344019.0
519,272544,1341344039.0
519,150305,1341344045.0
519,176817,1341344054.0
519,57103,1341344072.0
88,395224,1341344074.0
88,379017,1341344076.0
519,89088,1341344082.0
519,199071,1341344088.0
365,253176,1341344091.0
519,94069,1341344113.0
519,144029,1341344114.0
50218,9021,1341344131.0
519,115639,1341344137.0
32972,283228,1341344146.0
519,51640,1341344147.0
519,54301,1341344148.0
88,270515,1341344151.0
88,103427,1341344154.0
9682,181680,1341344156.0
519,51638,1341344157.0
88,27162,1341344167.0
2700,132322,1341344169.0
40973,24690,1341344172.0
50218,138608,1341344176.0
519,218158,1341344176.0
88,106219,1341344194.0
519,386291,1341344197.0
88,211550,1341344200.0
519,65106,1341344217.0
519,97433,1341344219.0
21280,361977,1341344224.0
365,413242,1341344225.0
365,198722,1341344249.0
42179,42180,1341344255.0
519,164757,1341344280.0
519,145635,1341344284.0
519,245351,1341344304.0
88,231966,1341344322.0
88,77438,1341344324.0
3998,420228,1341344325.0
519,17746,1341344329.0
30225,218663,1341344338.0
519,132015,1341344343.0
88,305572,1341344355.0
88,305572,1341344358.0
14611,394262,1341344363.0
519,215682,1341344366.0
519,18065,1341344366.0
519,374173,1341344367.0
88,332274,1341344372.0
88,227656,1341344389.0
3998,11852,1341344409.0
88,271289,1341344423.0
88,42180,1341344439.0
88,205170,1341344454.0
519,167696,1341344469.0
88,338857,1341344485.0
519,425345,1341344488.0
88,218663,1341344498.0
88,305639,1341344508.0
14611,364135,1341344510.0
88,266676,1341344511.0
1852,162222,1341344513.0
14611,101108,1341344518.0
519,43175,1341344523.0
88,210811,1341344532.0
14611,99065,1341344553.0
42179,135371,1341344555.0
88,137587,1341344560.0
88,404683,1341344572.0
8,196019,1341344604.0
88,394102,1341344616.0
519,137000,1341344633.0
519,141887,1341344648.0
3998,90442,1341344654.0
88,90442,1341344663.0
88,128477,1341344673.0
519,154907,1341344694.0
519,145668,1341344714.0
519,362054,1341344751.0
88,231966,1341344757.0
6940,151189,1341344784.0
88,213832,1341344785.0
2700,421690,1341344789.0
3998,241136,1341344801.0
88,155252,1341344804.0
1988,285440,1341344850.0
14611,444334,1341344855.0
519,105619,1341344857.0
1988,285440,1341344857.0
519,13239,1341344866.0
1988,17726,1341344889.0
88,272746,1341344905.0
9682,62404,1341344921.0
519,35446,1341344925.0
519,164821,1341344925.0
519,383707,1341344930.0
519,17873,1341344931.0
519,448704,1341344974.0
88,331489,1341344981.0
21280,126028,1341345003.0
88,226749,1341345020.0
14611,426046,1341345052.0
365,454204,1341345057.0
365,418997,1341345126.0
88,166585,1341345127.0
88,54301,1341345128.0
13813,54202,1341345146.0
3998,54202,1341345152.0
519,40541,1341345161.0
42179,54060,1341345171.0
519,254614,1341345175.0
273,434373,1341345178.0
42179,27452,1341345192.0
6940,53491,1341345215.0
88,110817,1341345233.0
519,260274,1341345248.0
365,213704,1341345288.0
519,158477,1341345294.0
519,233056,1341345298.0
6940,387147,1341345306.0
519,384482,1341345317.0
519,84375,1341345326.0
61753,250185,1341345333.0
14611,162399,1341345373.0
1988,250079,1341345391.0
88,181729,1341345412.0
42179,62812,1341345420.0
1988,382317,1341345429.0
49179,116276,1341345436.0
88,426944,1341345459.0
88,85795,1341345464.0
88,189839,1341345470.0
88,169187,1341345484.0
519,213704,1341345506.0
88,448877,1341345527.0
8,358535,1341345611.0
88,37483,1341345625.0
14611,75227,1341345629.0
88,167,1341345632.0
88,346733,1341345633.0
519,207229,1341345666.0
60146,97049,1341345680.0
88,329212,1341345685.0
14611,358702,1341345705.0
1852,208841,1341345718.0
12510,454394,1341345733.0
88,17527,1341345751.0
88,257056,1341345753.0
42179,269587,1341345780.0
14611,341612,1341345793.0
8,10781,1341345817.0
3998,329372,1341345840.0
8,341930,1341345844.0
365,356392,1341345887.0
88,230245,1341345890.0
365,261259,1341345896.0
519,384829,1341345905.0
519,184264,1341345907.0
88,434665,1341345910.0
60146,148245,1341346018.0
61753,350059,1341346023.0
519,453732,1341346045.0
3998,447842,1341346048.0
12751,76165,1341346052.0
8,303791,1341346069.0
8,432552,1341346077.0
519,58578,1341346119.0
14611,365836,1341346134.0
14611,318838,1341346168.0
50218,71888,1341346177.0
15538,76165,1341346194.0
3998,157706,1341346217.0
13813,153927,1341346285.0
88,387525,1341346297.0
365,157481,1341346302.0
88,57801,1341346307.0
519,21116,1341346315.0
6940,57525,1341346326.0
88,434665,1341346330.0
14611,57525,1341346337.0
8,77352,1341346369.0
519,164576,1341346420.0
88,240338,1341346428.0
9682,120732,1341346435.0
88,64652,1341346444.0
88,216135,1341346445.0
88,350145,1341346520.0
14611,278851,1341346527.0
88,76165,1341346540.0
1852,206362,1341346542.0
88,81181,1341346552.0
88,216135,1341346558.0
50218,71888,1341346573.0
1852,401640,1341346591.0
15538,176481,1341346611.0
1852,232378,1341346643.0
1852,48955,1341346653.0
519,158623,1341346657.0
1852,74494,1341346657.0
1852,227552,1341346657.0
88,418671,1341346657.0
4665,43141,1341346658.0
88,129495,1341346668.0
3998,227528,1341346668.0
1852,113650,1341346672.0
1852,224553,1341346686.0
1852,262717,1341346690.0
42182,81181,1341346692.0
1852,271258,1341346701.0
1852,80617,1341346722.0
1852,189111,1341346724.0
13813,76165,1341346726.0
3998,198350,1341346726.0
463,33387,1341346729.0
365,221794,1341346729.0
1852,44807,1341346736.0
1852,410550,1341346740.0
32972,45272,1341346740.0
32972,45272,1341346742.0
365,430996,1341346743.0
463,358393,1341346746.0
32972,45272,1341346746.0
1852,148844,1341346747.0
12717,221663,1341346751.0
463,16970,1341346754.0
1852,95619,1341346758.0
14611,325587,1341346761.0
1852,429574,1341346779.0
1852,90411,1341346784.0
1852,160419,1341346786.0
88,429167,1341346790.0
32972,117092,1341346802.0
88,358393,1341346805.0
88,32060,1341346807.0
6940,95040,1341346837.0
4665,132309,1341346845.0
1852,14644,1341346854.0
88,144003,1341346855.0
1852,126086,1341346868.0
8,136992,1341346876.0
88,61708,1341346877.0
88,61708,1341346880.0
88,119322,1341346885.0
88,351481,1341346890.0
3998,118304,1341346895.0
463,265554,1341346909.0
88,329375,1341346911.0
88,32051,1341346913.0
463,156342,1341346918.0
6940,255289,1341346929.0
32972,71501,1341346931.0
76165,81356,1341346936.0
519,174301,1341346941.0
463,210369,1341346944.0
76165,81356,1341346953.0
463,23882,1341346955.0
463,30635,1341346959.0
42179,188477,1341346965.0
1852,241432,1341346968.0
349,354066,1341346969.0
1852,435159,1341346974.0
519,235413,1341346985.0
463,245280,1341346999.0
1852,71501,1341347002.0
1988,144003,1341347011.0
463,218869,1341347012.0
88,444588,1341347027.0
519,252851,1341347051.0
88,414390,1341347053.0
88,450306,1341347054.0
1852,173345,1341347091.0
88,27589,1341347106.0
463,432768,1341347114.0
42182,132803,1341347131.0
14611,166568,1341347140.0
1852,206703,1341347142.0
88,94260,1341347164.0
88,201193,1341347172.0
88,291170,1341347176.0
15538,50128,1341347187.0
5438,16970,1341347188.0
463,348121,1341347219.0
519,91392,1341347232.0
50329,84647,1341347235.0
1852,380136,1341347248.0
50218,131538,1341347276.0
88,395019,1341347282.0
463,180394,1341347312.0
1852,71020,1341347316.0
14611,109181,1341347348.0
88,278788,1341347388.0
1852,154615,1341347417.0
42182,202701,1341347445.0
1852,101996,1341347446.0
1852,162540,1341347455.0
463,5123,1341347458.0
47756,139297,1341347461.0
463,166513,1341347473.0
88,187041,1341347477.0
76165,73320,1341347479.0
88,297517,1341347503.0
88,76491,1341347545.0
519,349873,1341347576.0
1988,366764,1341347583.0
3998,11671,1341347595.0
1852,433503,1341347599.0
463,258801,1341347604.0
4665,220951,1341347605.0
463,334781,1341347627.0
88,3437,1341347629.0
1852,31127,1341347638.0
1852,15439,1341347642.0
14611,367589,1341347644.0
88,30496,1341347647.0
5245,361005,1341347665.0
1852,383474,1341347684.0
1852,174276,1341347686.0
1852,259210,1341347731.0
6940,161593,1341347753.0
13813,55195,1341347755.0
519,178897,1341347805.0
13813,70584,1341347808.0
3604,265725,1341347837.0
14611,249866,1341347855.0
13813,283479,1341347864.0
88,360526,1341347869.0
8,136853,1341347874.0
14611,347714,1341347879.0
463,441495,1341347882.0
519,304244,1341347892.0
463,196848,1341347897.0
15538,263359,1341347905.0
3998,136940,1341347918.0
88,428640,1341347920.0
1852,281003,1341347921.0
88,422125,1341347931.0
519,239666,1341347969.0
88,80632,1341347987.0
88,51638,1341348002.0
88,358373,1341348008.0
32972,442666,1341348018.0
1852,51613,1341348045.0
88,366397,1341348048.0
3998,220959,1341348063.0
6940,69122,1341348068.0
88,263359,1341348089.0
13813,115069,1341348126.0
88,257826,1341348135.0
88,308901,1341348143.0
8,182338,1341348144.0
32972,110463,1341348165.0
463,49241,1341348189.0
88,64228,1341348240.0
463,250631,1341348247.0
3998,109652,1341348253.0
88,422311,1341348281.0
1852,250631,1341348296.0
14611,410031,1341348302.0
1988,95973,1341348310.0
1852,28898,1341348311.0
1988,95973,1341348314.0
88,230115,1341348315.0
463,48450,1341348328.0
1988,217755,1341348342.0
42182,206362,1341348345.0
519,420174,1341348346.0
463,387525,1341348351.0
88,109652,1341348371.0
463,394051,1341348372.0
3998,354365,1341348381.0
15538,451574,1341348382.0
3998,35376,1341348391.0
3998,68206,1341348405.0
88,451266,1341348411.0
88,149405,1341348418.0
3998,420228,1341348434.0
32972,163669,1341348462.0
88,447624,1341348465.0
88,160953,1341348465.0
42182,17527,1341348468.0
88,52111,1341348476.0
3998,120719,1341348481.0
88,109652,1341348482.0
3998,304490,1341348498.0
3998,17527,1341348507.0
3998,448976,1341348512.0
11991,68206,1341348518.0
1852,327676,1341348521.0
3998,241213,1341348523.0
1852,102806,1341348523.0
3998,314805,1341348528.0
3998,206362,1341348532.0
349,71006,1341348537.0
88,188089,1341348549.0
349,55668,1341348550.0
349,166785,1341348555.0
349,37609,1341348558.0
349,104184,1341348562.0
349,166230,1341348562.0
349,434919,1341348578.0
42182,6072,1341348578.0
349,32883,1341348589.0
349,114490,1341348589.0
349,167671,1341348595.0
349,18086,1341348602.0
349,235624,1341348604.0
42182,17527,1341348607.0
349,13881,1341348612.0
349,325766,1341348616.0
349,19628,1341348617.0
349,292963,1341348625.0
349,186723,1341348625.0
349,40188,1341348632.0
349,81092,1341348639.0
349,338127,1341348642.0
349,281547,1341348643.0
349,197651,1341348644.0
88,336914,1341348649.0
88,382737,1341348651.0
5438,141739,1341348662.0
3998,3547,1341348675.0
3998,304490,1341348678.0
14611,431950,1341348681.0
349,195396,1341348682.0
3998,30226,1341348693.0
8,88506,1341348695.0
1988,303850,1341348695.0
349,22390,1341348699.0
349,208157,1341348703.0
349,143548,1341348710.0
43742,435145,1341348711.0
349,278652,1341348715.0
349,401870,1341348715.0
32972,179276,1341348723.0
349,211129,1341348747.0
349,286064,1341348748.0
349,14957,1341348754.0
349,26321,1341348759.0
349,25922,1341348771.0
349,149705,1341348777.0
349,114184,1341348779.0
71,435214,1341348788.0
349,249457,1341348803.0
349,141630,1341348812.0
349,164900,1341348816.0
14611,376920,1341348831.0
50329,36417,1341348838.0
349,28541,1341348840.0
1852,242937,1341348843.0
349,83736,1341348848.0
14611,334610,1341348852.0
6940,106995,1341348856.0
519,124073,1341348869.0
349,276996,1341348874.0
88,1203,1341348886.0
349,161272,1341348890.0
3998,48271,1341348892.0
349,16304,1341348900.0
6940,288076,1341348906.0
3998,69970,1341348923.0
349,170673,1341348926.0
349,32472,1341348930.0
463,452120,1341348931.0
349,90465,1341348936.0
349,154767,1341348936.0
1852,154217,1341348936.0
88,294246,1341348953.0
88,247225,1341348964.0
3998,15439,1341348966.0
32972,361019,1341348971.0
349,138178,1341348987.0
349,15439,1341348988.0
3998,164316,1341349000.0
349,46275,1341349017.0
349,125278,1341349021.0
26398,149344,1341349025.0
3998,17155,1341349060.0
349,410273,1341349061.0
1852,2564,1341349068.0
463,383933,1341349088.0
88,185437,1341349103.0
1852,35784,1341349105.0
88,235332,1341349125.0
35729,15439,1341349143.0
50218,86595,1341349144.0
6940,77584,1341349157.0
463,340208,1341349167.0
1988,212891,1341349171.0
1988,212891,1341349175.0
349,131780,1341349176.0
88,91432,1341349188.0
42182,51613,1341349192.0
170862,15439,1341349218.0
1852,273538,1341349224.0
5438,162222,1341349231.0
88,135121,1341349252.0
1852,412404,1341349253.0
349,158122,1341349271.0
3998,113027,1341349282.0
88,374482,1341349284.0
88,75354,1341349286.0
88,218083,1341349323.0
519,21362,1341349323.0
349,185137,1341349348.0
88,250940,1341349360.0
463,435717,1341349368.0
14611,77584,1341349389.0
349,162615,1341349399.0
365,336986,1341349402.0
88,133218,1341349415.0
349,2430,1341349435.0
14611,328827,1341349464.0
3998,35375,1341349481.0
1852,31895,1341349494.0
13813,283882,1341349510.0
32972,243657,1341349519.0
88,27311,1341349545.0
349,247803,1341349552.0
14611,292613,1341349582.0
463,273713,1341349589.0
349,187522,1341349609.0
1852,181611,1341349618.0
1852,273713,1341349620.0
6940,124148,1341349625.0
463,175533,1341349634.0
3998,248412,1341349642.0
3547,72094,1341349648.0
349,188169,1341349659.0
89805,135184,1341349663.0
349,370550,1341349667.0
349,99790,1341349673.0
1988,40168,1341349688.0
463,193866,1341349746.0
6940,99992,1341349754.0
349,100618,1341349756.0
349,88491,1341349762.0
1852,429995,1341349766.0
349,56333,1341349773.0
3998,96413,1341349791.0
88,108538,1341349792.0
349,176522,1341349797.0
519,894,1341349824.0
349,92421,1341349833.0
349,26253,1341349856.0
88,166216,1341349864.0
463,272560,1341349866.0
15538,1748,1341349898.0
88,188948,1341349925.0
349,162402,1341349948.0
40973,26008,1341349959.0
3998,35729,1341349961.0
15538,88963,1341349992.0
349,226183,1341350002.0
1988,222735,1341350034.0
349,189889,1341350095.0
349,148597,1341350097.0
349,163176,1341350115.0
3998,86898,1341350193.0
349,35233,1341350198.0
6940,104372,1341350201.0
519,173832,1341350220.0
1988,2746,1341350221.0
32972,314523,1341350223.0
14611,394775,1341350243.0
32972,351537,1341350245.0
15538,273642,1341350266.0
349,377119,1341350274.0
35376,198345,1341350291.0
519,142114,1341350292.0
463,183979,1341350303.0
273,413079,1341350306.0
14611,374108,1341350315.0
3998,56426,1341350339.0
1988,80267,1341350346.0
14611,334125,1341350359.0
88,121784,1341350359.0
14611,342000,1341350383.0
463,378310,1341350391.0
88,353531,1341350477.0
1852,403954,1341350480.0
14611,150861,1341350489.0
88,28608,1341350490.0
3998,403954,1341350526.0
349,228655,1341350555.0
349,288488,1341350562.0
2700,415762,1341350562.0
349,199823,1341350615.0
88,12608,1341350653.0
88,88292,1341350655.0
88,247468,1341350683.0
88,247468,1341350688.0
349,405996,1341350691.0
88,247468,1341350692.0
6940,358391,1341350692.0
3998,4236,1341350693.0
14611,57382,1341350696.0
463,418394,1341350697.0
88,247468,1341350711.0
88,247468,1341350729.0
9682,100428,1341350767.0
349,241946,1341350786.0
14611,348412,1341350827.0
96022,119927,1341350843.0
349,76291,1341350850.0
349,359819,1341350861.0
5245,195206,1341350871.0
47756,260817,1341350875.0
492,26674,1341350881.0
5245,69643,1341350885.0
5245,366587,1341350894.0
5245,434931,1341350896.0
5245,281514,1341350915.0
1988,352267,1341350921.0
88,32108,1341350921.0
1988,352267,1341350927.0
14611,334125,1341350928.0
5245,65899,1341350932.0
5245,381993,1341350932.0
349,10530,1341350933.0
88,292540,1341350935.0
5245,400376,1341350939.0
5245,121084,1341350939.0
5245,410034,1341350944.0
349,47220,1341350962.0
5245,247276,1341350972.0
5438,18176,1341350976.0
5245,452642,1341350976.0
1988,352267,1341350983.0
88,220954,1341350983.0
11876,150036,1341350984.0
5245,397310,1341350986.0
88,185437,1341350988.0
5245,177743,1341350988.0
349,228379,1341350994.0
519,358646,1341350995.0
349,229965,1341350995.0
5245,182617,1341351000.0
5245,338389,1341351001.0
5245,449637,1341351009.0
5245,172369,1341351014.0
88,182906,1341351034.0
49179,182906,1341351038.0
1852,102291,1341351042.0
49179,182906,1341351043.0
5245,443905,1341351045.0
463,245791,1341351053.0
5245,133350,1341351055.0
1852,442366,1341351070.0
5245,343311,1341351078.0
15538,58574,1341351081.0
14957,74913,1341351084.0
349,120844,1341351087.0
3998,182906,1341351093.0
1988,184405,1341351093.0
35376,101238,1341351094.0
30225,182906,1341351106.0
50218,233446,1341351122.0
5245,289388,1341351136.0
5245,116966,1341351147.0
47666,214092,1341351152.0
