cascade_id,node_id,infection_time
2567,152064,1341344670.0
88,128477,1341344673.0
7501,26072,1341344673.0
85042,282408,1341344674.0
2177,18491,1341344675.0
4368,221389,1341344677.0
40298,108151,1341344692.0
519,154907,1341344694.0
4368,196513,1341344711.0
2177,242937,1341344712.0
4368,306476,1341344713.0
519,145668,1341344714.0
4368,131759,1341344721.0
11852,321815,1341344727.0
14615,437993,1341344738.0
85042,331603,1341344740.0
14615,65539,1341344741.0
6089,294509,1341344745.0
677,208188,1341344747.0
519,362054,1341344751.0
88,231966,1341344757.0
165066,373967,1341344766.0
5193,196019,1341344783.0
6940,151189,1341344784.0
88,213832,1341344785.0
2700,421690,1341344789.0
33313,169085,1341344790.0
3998,241136,1341344801.0
88,155252,1341344804.0
36065,440467,1341344808.0
4368,186720,1341344812.0
11852,326407,1341344815.0
5193,185719,1341344815.0
14813,92692,1341344820.0
1276,42636,1341344827.0
4368,392138,1341344829.0
10987,107443,1341344832.0
52474,283418,1341344835.0
19159,187454,1341344844.0
2662,425299,1341344849.0
1988,285440,1341344850.0
14611,444334,1341344855.0
519,105619,1341344857.0
1988,285440,1341344857.0
17155,15996,1341344858.0
34236,125311,1341344862.0
519,13239,1341344866.0
4368,174685,1341344884.0
1988,17726,1341344889.0
14813,39487,1341344890.0
58991,56274,1341344894.0
2567,165114,1341344900.0
88,272746,1341344905.0
9021,80429,1341344915.0
138,423361,1341344920.0
9682,62404,1341344921.0
519,35446,1341344925.0
519,164821,1341344925.0
4368,213879,1341344928.0
14813,183203,1341344929.0
519,383707,1341344930.0
519,17873,1341344931.0
11852,271298,1341344938.0
205,203142,1341344943.0
2417,43942,1341344953.0
205,250079,1341344962.0
519,448704,1341344974.0
88,331489,1341344981.0
14813,182635,1341344983.0
5859,28013,1341344985.0
21280,126028,1341345003.0
13892,280688,1341345014.0
88,226749,1341345020.0
4907,105974,1341345027.0
14813,77058,1341345029.0
14615,214671,1341345046.0
47015,6940,1341345046.0
5113,44393,1341345047.0
14611,426046,1341345052.0
365,454204,1341345057.0
762,411646,1341345063.0
9021,114083,1341345074.0
181887,46193,1341345076.0
47015,130424,1341345079.0
40298,337016,1341345083.0
40298,288692,1341345089.0
11852,145972,1341345103.0
9021,16816,1341345114.0
11852,154643,1341345123.0
365,418997,1341345126.0
88,166585,1341345127.0
181887,355643,1341345128.0
88,54301,1341345128.0
181887,440273,1341345135.0
52474,371778,1341345137.0
13813,54202,1341345146.0
3998,54202,1341345152.0
21017,429462,1341345158.0
519,40541,1341345161.0
42179,54060,1341345171.0
34236,110470,1341345174.0
44456,51814,1341345175.0
519,254614,1341345175.0
273,434373,1341345178.0
14813,67884,1341345183.0
7501,218744,1341345190.0
42179,27452,1341345192.0
42180,54060,1341345192.0
4200,414353,1341345199.0
52474,397435,1341345210.0
6940,53491,1341345215.0
52474,255316,1341345216.0
22634,389351,1341345220.0
1276,219490,1341345225.0
88,110817,1341345233.0
58991,145825,1341345234.0
1276,41730,1341345237.0
21017,379869,1341345243.0
519,260274,1341345248.0
14813,95626,1341345248.0
12281,249485,1341345253.0
14615,283641,1341345267.0
365,213704,1341345288.0
519,158477,1341345294.0
519,233056,1341345298.0
2567,29730,1341345298.0
6940,387147,1341345306.0
35738,65010,1341345311.0
519,384482,1341345317.0
519,84375,1341345326.0
61753,250185,1341345333.0
29805,155692,1341345349.0
2177,327935,1341345359.0
2080,397514,1341345368.0
14813,74764,1341345371.0
14611,162399,1341345373.0
2662,168133,1341345390.0
1988,250079,1341345391.0
4368,168935,1341345397.0
2177,49660,1341345397.0
2567,120761,1341345400.0
52474,129246,1341345410.0
88,181729,1341345412.0
14564,56858,1341345413.0
58991,443762,1341345418.0
42179,62812,1341345420.0
19159,395842,1341345420.0
68206,202388,1341345426.0
1988,382317,1341345429.0
2567,91054,1341345434.0
49179,116276,1341345436.0
12311,442305,1341345442.0
88,426944,1341345459.0
88,85795,1341345464.0
19424,291748,1341345470.0
88,189839,1341345470.0
88,169187,1341345484.0
10638,8292,1341345485.0
10638,400,1341345501.0
519,213704,1341345506.0
2567,454419,1341345513.0
52474,404124,1341345520.0
2177,400102,1341345523.0
677,76138,1341345525.0
10638,7319,1341345525.0
14615,337827,1341345526.0
88,448877,1341345527.0
10638,125104,1341345557.0
2662,164123,1341345564.0
10638,27285,1341345589.0
59893,326821,1341345595.0
8,358535,1341345611.0
10638,34613,1341345617.0
12311,430509,1341345617.0
10638,79634,1341345621.0
14564,300057,1341345623.0
88,37483,1341345625.0
59893,304481,1341345628.0
14611,75227,1341345629.0
88,167,1341345632.0
88,346733,1341345633.0
50361,392973,1341345638.0
2662,243565,1341345641.0
10638,1484,1341345645.0
181887,390399,1341345645.0
52474,184355,1341345666.0
519,207229,1341345666.0
60146,97049,1341345680.0
11852,349771,1341345684.0
88,329212,1341345685.0
12265,234299,1341345686.0
85042,390665,1341345694.0
14611,358702,1341345705.0
54222,65834,1341345708.0
1852,208841,1341345718.0
12510,454394,1341345733.0
11852,206362,1341345733.0
12311,319617,1341345736.0
11852,162268,1341345738.0
24251,395809,1341345744.0
88,17527,1341345751.0
88,257056,1341345753.0
10638,196468,1341345758.0
21017,58068,1341345763.0
21017,58068,1341345766.0
42179,269587,1341345780.0
29805,440209,1341345788.0
181887,290008,1341345788.0
14611,341612,1341345793.0
21017,65396,1341345802.0
3289,21692,1341345804.0
91430,28314,1341345808.0
8,10781,1341345817.0
21017,39504,1341345828.0
3998,329372,1341345840.0
8,341930,1341345844.0
21017,34698,1341345855.0
14813,332697,1341345871.0
19995,194473,1341345884.0
365,356392,1341345887.0
19995,268720,1341345888.0
88,230245,1341345890.0
74295,45920,1341345890.0
21017,99178,1341345893.0
365,261259,1341345896.0
11921,362145,1341345904.0
14564,417378,1341345904.0
519,384829,1341345905.0
21017,118316,1341345906.0
832,259507,1341345907.0
519,184264,1341345907.0
88,434665,1341345910.0
260698,281060,1341345911.0
10638,385528,1341345920.0
2417,249908,1341345921.0
15998,6425,1341345927.0
14615,77400,1341345932.0
2662,286177,1341345937.0
11852,207713,1341345941.0
19995,285932,1341345947.0
181887,346931,1341345947.0
19995,333506,1341345955.0
71218,262166,1341345957.0
71218,128352,1341345963.0
21017,77571,1341345964.0
15998,73580,1341345976.0
74295,45920,1341345983.0
10987,8198,1341345985.0
52474,312835,1341345995.0
5193,431765,1341345998.0
71218,147415,1341345999.0
205,133864,1341345999.0
2662,129929,1341346001.0
19995,207511,1341346002.0
2662,73236,1341346002.0
205,299848,1341346008.0
205,313591,1341346011.0
22634,389351,1341346011.0
205,193548,1341346012.0
60146,148245,1341346018.0
61753,350059,1341346023.0
10638,26981,1341346033.0
74295,296953,1341346035.0
5193,260563,1341346036.0
54222,65820,1341346038.0
10638,166523,1341346039.0
16358,118527,1341346040.0
205,50300,1341346042.0
2662,283479,1341346043.0
519,453732,1341346045.0
4368,354174,1341346047.0
3998,447842,1341346048.0
12751,76165,1341346052.0
74295,296953,1341346053.0
74295,35488,1341346053.0
74295,296953,1341346055.0
2662,61066,1341346064.0
8,303791,1341346069.0
19995,337635,1341346072.0
205,313763,1341346074.0
8,432552,1341346077.0
2662,164103,1341346079.0
205,316221,1341346084.0
15998,180996,1341346092.0
19995,351621,1341346098.0
1276,88801,1341346109.0
1276,189641,1341346109.0
519,58578,1341346119.0
205,81783,1341346127.0
10638,186084,1341346130.0
14611,365836,1341346134.0
2662,273427,1341346142.0
205,33829,1341346145.0
20624,179666,1341346145.0
74295,45920,1341346146.0
74295,296953,1341346148.0
74295,344455,1341346148.0
11921,171734,1341346151.0
40298,235150,1341346153.0
10638,20020,1341346159.0
34236,345150,1341346162.0
21017,292614,1341346164.0
14611,318838,1341346168.0
50218,71888,1341346177.0
2662,412368,1341346185.0
5193,20817,1341346190.0
15538,76165,1341346194.0
2662,234316,1341346208.0
54207,281957,1341346210.0
3998,157706,1341346217.0
54222,283882,1341346217.0
677,448921,1341346220.0
205,63344,1341346220.0
11852,157706,1341346233.0
14564,402069,1341346237.0
58991,245587,1341346240.0
2696,126139,1341346251.0
14615,182158,1341346253.0
74295,45920,1341346258.0
44456,58084,1341346265.0
54207,380962,1341346267.0
14615,428879,1341346275.0
40298,298136,1341346282.0
13813,153927,1341346285.0
74295,211625,1341346286.0
29461,417145,1341346293.0
9475,45383,1341346296.0
88,387525,1341346297.0
365,157481,1341346302.0
88,57801,1341346307.0
205,141339,1341346313.0
519,21116,1341346315.0
58991,57525,1341346324.0
205,175811,1341346325.0
6940,57525,1341346326.0
88,434665,1341346330.0
11921,170201,1341346335.0
19995,57525,1341346337.0
14611,57525,1341346337.0
205,250079,1341346340.0
14615,57525,1341346340.0
2662,81723,1341346346.0
7501,50217,1341346350.0
17155,127383,1341346364.0
9475,90243,1341346368.0
8,77352,1341346369.0
15998,410908,1341346370.0
205,96762,1341346387.0
1002,42970,1341346387.0
2662,332251,1341346403.0
11852,197433,1341346412.0
27483,2684,1341346414.0
519,164576,1341346420.0
205,63772,1341346425.0
88,240338,1341346428.0
205,437733,1341346433.0
9682,120732,1341346435.0
6408,267786,1341346438.0
205,59602,1341346443.0
88,64652,1341346444.0
88,216135,1341346445.0
205,234513,1341346446.0
85042,435560,1341346447.0
205,429758,1341346452.0
47015,301917,1341346466.0
2662,103441,1341346495.0
2153,356082,1341346502.0
8767,63312,1341346507.0
1880,93217,1341346518.0
88,350145,1341346520.0
1880,84626,1341346524.0
14611,278851,1341346527.0
9475,185118,1341346534.0
134304,404056,1341346536.0
88,76165,1341346540.0
1852,206362,1341346542.0
7639,48787,1341346550.0
2662,95688,1341346550.0
88,81181,1341346552.0
88,216135,1341346558.0
7639,313724,1341346560.0
205,40043,1341346561.0
7639,184606,1341346573.0
50218,71888,1341346573.0
7639,401447,1341346582.0
10638,358535,1341346582.0
7639,32081,1341346584.0
2662,213407,1341346584.0
205,252520,1341346586.0
1852,401640,1341346591.0
5193,296851,1341346594.0
19159,333384,1341346602.0
1880,230958,1341346610.0
15538,176481,1341346611.0
2662,29243,1341346613.0
2567,22261,1341346620.0
52474,386015,1341346621.0
13795,76165,1341346621.0
20624,9277,1341346630.0
14615,116511,1341346636.0
1852,232378,1341346643.0
7639,181080,1341346646.0
1852,48955,1341346653.0
205,100141,1341346655.0
519,158623,1341346657.0
1852,74494,1341346657.0
1852,227552,1341346657.0
88,418671,1341346657.0
4665,43141,1341346658.0
74030,444983,1341346665.0
11852,376605,1341346667.0
88,129495,1341346668.0
3998,227528,1341346668.0
1880,133820,1341346672.0
1852,113650,1341346672.0
60169,299448,1341346674.0
1852,224553,1341346686.0
1852,262717,1341346690.0
17155,101425,1341346690.0
42182,81181,1341346692.0
14615,102501,1341346699.0
1852,271258,1341346701.0
2662,328761,1341346701.0
19995,404741,1341346709.0
28962,52199,1341346721.0
1852,80617,1341346722.0
1852,189111,1341346724.0
13813,76165,1341346726.0
3998,198350,1341346726.0
463,33387,1341346729.0
365,221794,1341346729.0
35248,56832,1341346735.0
1852,44807,1341346736.0
1852,410550,1341346740.0
32972,45272,1341346740.0
32972,45272,1341346742.0
365,430996,1341346743.0
463,358393,1341346746.0
32972,45272,1341346746.0
1852,148844,1341346747.0
12717,221663,1341346751.0
463,16970,1341346754.0
1852,95619,1341346758.0
40303,92116,1341346759.0
14611,325587,1341346761.0
181887,318335,1341346769.0
1880,50270,1341346777.0
1880,194242,1341346779.0
2567,186193,1341346779.0
1852,429574,1341346779.0
1852,90411,1341346784.0
19995,68104,1341346784.0
1852,160419,1341346786.0
40303,206310,1341346789.0
88,429167,1341346790.0
28462,32536,1341346798.0
32972,117092,1341346802.0
29805,253348,1341346803.0
88,358393,1341346805.0
138,353306,1341346805.0
88,32060,1341346807.0
74295,197533,1341346809.0
28462,151980,1341346811.0
2662,167215,1341346813.0
214,289258,1341346820.0
2567,301578,1341346820.0
762,380700,1341346825.0
6940,95040,1341346837.0
4665,132309,1341346845.0
9475,72960,1341346846.0
4368,108480,1341346847.0
1852,14644,1341346854.0
16547,390970,1341346855.0
88,144003,1341346855.0
58991,280058,1341346865.0
10638,189616,1341346867.0
1852,126086,1341346868.0
40303,157737,1341346870.0
2567,268713,1341346871.0
35248,91519,1341346874.0
8,136992,1341346876.0
14615,243238,1341346877.0
88,61708,1341346877.0
74295,30226,1341346879.0
88,61708,1341346880.0
88,119322,1341346885.0
88,351481,1341346890.0
3998,118304,1341346895.0
14615,326336,1341346904.0
11444,426267,1341346905.0
463,265554,1341346909.0
88,329375,1341346911.0
205,213590,1341346912.0
88,32051,1341346913.0
463,156342,1341346918.0
6940,255289,1341346929.0
32972,71501,1341346931.0
76165,81356,1341346936.0
8756,77400,1341346940.0
519,174301,1341346941.0
40303,72338,1341346941.0
463,210369,1341346944.0
205,69917,1341346946.0
76165,81356,1341346953.0
463,23882,1341346955.0
463,30635,1341346959.0
19159,429342,1341346960.0
205,295713,1341346961.0
42179,188477,1341346965.0
1852,241432,1341346968.0
349,354066,1341346969.0
14813,219546,1341346971.0
1880,140944,1341346971.0
1852,435159,1341346974.0
519,235413,1341346985.0
40303,63476,1341346990.0
463,245280,1341346999.0
1852,71501,1341347002.0
1988,144003,1341347011.0
463,218869,1341347012.0
1880,13337,1341347017.0
17155,120373,1341347020.0
88,444588,1341347027.0
3237,419008,1341347032.0
19995,336018,1341347036.0
40303,394034,1341347045.0
519,252851,1341347051.0
88,414390,1341347053.0
88,450306,1341347054.0
28962,160657,1341347078.0
2662,82339,1341347078.0
2662,384822,1341347086.0
35248,233368,1341347089.0
1852,173345,1341347091.0
12022,148436,1341347099.0
88,27589,1341347106.0
463,432768,1341347114.0
40303,213678,1341347122.0
40298,206018,1341347128.0
42182,132803,1341347131.0
19995,360673,1341347135.0
14611,166568,1341347140.0
1852,206703,1341347142.0
35738,117092,1341347151.0
40303,359965,1341347153.0
19995,206723,1341347164.0
88,94260,1341347164.0
40303,143432,1341347170.0
88,201193,1341347172.0
16524,56426,1341347175.0
88,291170,1341347176.0
1880,133311,1341347176.0
15538,50128,1341347187.0
5438,16970,1341347188.0
12022,335360,1341347200.0
40303,404354,1341347200.0
47015,31084,1341347209.0
14615,278851,1341347218.0
5859,226421,1341347218.0
463,348121,1341347219.0
19995,453392,1341347220.0
5193,389236,1341347223.0
45082,105225,1341347227.0
82268,181019,1341347230.0
519,91392,1341347232.0
50329,84647,1341347235.0
29225,181019,1341347235.0
47015,95226,1341347241.0
14615,184382,1341347243.0
16358,181019,1341347245.0
1852,380136,1341347248.0
14615,396236,1341347248.0
143104,52184,1341347261.0
205,422734,1341347262.0
50218,131538,1341347276.0
88,395019,1341347282.0
181887,452530,1341347283.0
14615,423767,1341347283.0
3237,255393,1341347304.0
47015,351874,1341347305.0
463,180394,1341347312.0
205,454129,1341347314.0
11852,87183,1341347316.0
1852,71020,1341347316.0
40303,56386,1341347326.0
8943,71589,1341347341.0
181887,438350,1341347347.0
14611,109181,1341347348.0
16672,44946,1341347353.0
13820,14957,1341347355.0
5226,170673,1341347356.0
9021,395896,1341347366.0
7501,221794,1341347368.0
6089,222498,1341347375.0
2567,82588,1341347380.0
2662,267488,1341347380.0
47015,22070,1341347382.0
88,278788,1341347388.0
1267,232907,1341347411.0
1852,154615,1341347417.0
11444,370726,1341347418.0
1880,259210,1341347428.0
4350,110069,1341347431.0
205,77200,1341347432.0
11921,454758,1341347433.0
14615,233368,1341347438.0
42182,202701,1341347445.0
40303,413846,1341347445.0
1852,101996,1341347446.0
28462,120190,1341347449.0
11852,328136,1341347449.0
205,248412,1341347453.0
1852,162540,1341347455.0
5226,267467,1341347457.0
463,5123,1341347458.0
47756,139297,1341347461.0
52474,331007,1341347473.0
463,166513,1341347473.0
26153,215682,1341347475.0
88,187041,1341347477.0
26153,13820,1341347478.0
1880,77116,1341347479.0
76165,73320,1341347479.0
2662,196187,1341347483.0
7639,208348,1341347483.0
92,343596,1341347484.0
34236,248688,1341347485.0
9021,126028,1341347493.0
13795,153927,1341347495.0
2014,112476,1341347501.0
88,297517,1341347503.0
3237,419294,1341347508.0
26153,15439,1341347516.0
3237,156132,1341347523.0
7639,136141,1341347530.0
6373,15439,1341347530.0
74030,246717,1341347532.0
9475,261145,1341347535.0
6373,15439,1341347535.0
88,76491,1341347545.0
4368,168585,1341347547.0
35738,346240,1341347551.0
9025,99038,1341347553.0
8767,147641,1341347553.0
2567,190657,1341347560.0
3419,239056,1341347567.0
519,349873,1341347576.0
1988,366764,1341347583.0
6373,62891,1341347592.0
233483,380870,1341347592.0
3998,11671,1341347595.0
1852,433503,1341347599.0
463,258801,1341347604.0
4665,220951,1341347605.0
7639,220951,1341347609.0
2080,418925,1341347625.0
7639,299867,1341347626.0
26153,27311,1341347627.0
463,334781,1341347627.0
832,15439,1341347628.0
88,3437,1341347629.0
26153,174581,1341347630.0
7639,15439,1341347634.0
138,109316,1341347635.0
8767,110697,1341347635.0
47015,118523,1341347636.0
47015,99038,1341347637.0
1852,31127,1341347638.0
1852,15439,1341347642.0
4350,14415,1341347643.0
14611,367589,1341347644.0
88,30496,1341347647.0
19995,309285,1341347649.0
14615,346240,1341347651.0
6373,284559,1341347657.0
1880,15439,1341347657.0
19995,214955,1341347661.0
8767,371114,1341347661.0
4350,175035,1341347661.0
30518,121329,1341347663.0
5245,361005,1341347665.0
14615,309285,1341347670.0
10638,225609,1341347677.0
205,172001,1341347678.0
30518,83518,1341347684.0
1852,383474,1341347684.0
1852,174276,1341347686.0
19995,181292,1341347699.0
69237,318588,1341347703.0
3237,370172,1341347715.0
40298,309285,1341347716.0
1852,259210,1341347731.0
511,85746,1341347743.0
2662,455591,1341347751.0
6940,161593,1341347753.0
13813,55195,1341347755.0
8767,181960,1341347761.0
40303,21017,1341347770.0
10987,13977,1341347778.0
14615,35376,1341347795.0
8767,114578,1341347800.0
8767,357998,1341347805.0
519,178897,1341347805.0
13813,70584,1341347808.0
205,260164,1341347819.0
19995,125316,1341347821.0
8767,71987,1341347824.0
86813,288756,1341347829.0
8767,339431,1341347835.0
2177,209218,1341347835.0
3604,265725,1341347837.0
8767,336058,1341347855.0
14611,249866,1341347855.0
47015,310763,1341347856.0
13813,283479,1341347864.0
40303,39267,1341347866.0
88,360526,1341347869.0
2662,434858,1341347871.0
4350,122904,1341347874.0
8,136853,1341347874.0
69891,249866,1341347875.0
14611,347714,1341347879.0
463,441495,1341347882.0
8767,202292,1341347891.0
519,304244,1341347892.0
11921,441262,1341347895.0
463,196848,1341347897.0
26153,13722,1341347904.0
15538,263359,1341347905.0
12022,69287,1341347906.0
2567,154652,1341347910.0
14615,347714,1341347918.0
3998,136940,1341347918.0
6373,230303,1341347919.0
88,428640,1341347920.0
1852,281003,1341347921.0
40298,201369,1341347930.0
88,422125,1341347931.0
21017,16525,1341347932.0
11946,95973,1341347945.0
8767,41988,1341347950.0
2662,64228,1341347964.0
519,239666,1341347969.0
205,414041,1341347971.0
88,80632,1341347987.0
5226,51640,1341347993.0
88,51638,1341348002.0
88,358373,1341348008.0
85042,333548,1341348009.0
32972,442666,1341348018.0
1852,51613,1341348045.0
88,366397,1341348048.0
21017,296898,1341348061.0
3998,220959,1341348063.0
6940,69122,1341348068.0
14813,312360,1341348079.0
88,263359,1341348089.0
8767,133289,1341348100.0
10638,39877,1341348112.0
13813,115069,1341348126.0
21017,119103,1341348128.0
7533,391109,1341348130.0
88,257826,1341348135.0
2994,254366,1341348140.0
5792,9780,1341348140.0
88,308901,1341348143.0
8,182338,1341348144.0
2662,276059,1341348150.0
32972,110463,1341348165.0
2696,55193,1341348172.0
463,49241,1341348189.0
2662,160432,1341348196.0
40303,79007,1341348201.0
5859,81181,1341348218.0
205,151251,1341348227.0
40303,287203,1341348227.0
762,331661,1341348230.0
88,64228,1341348240.0
463,250631,1341348247.0
54222,69195,1341348248.0
3998,109652,1341348253.0
6089,32119,1341348254.0
762,179258,1341348271.0
10987,14700,1341348275.0
88,422311,1341348281.0
11921,153233,1341348286.0
19159,353381,1341348287.0
120077,384064,1341348293.0
1852,250631,1341348296.0
2177,17527,1341348299.0
14611,410031,1341348302.0
1988,95973,1341348310.0
1852,28898,1341348311.0
1988,95973,1341348314.0
88,230115,1341348315.0
6373,453773,1341348316.0
677,242871,1341348319.0
463,48450,1341348328.0
1988,217755,1341348342.0
42182,206362,1341348345.0
519,420174,1341348346.0
463,387525,1341348351.0
26153,206362,1341348352.0
205,249070,1341348354.0
88,109652,1341348371.0
5859,17527,1341348371.0
463,394051,1341348372.0
5859,98960,1341348378.0
3998,354365,1341348381.0
15538,451574,1341348382.0
19913,339316,1341348387.0
3998,35376,1341348391.0
3998,68206,1341348405.0
19913,188089,1341348410.0
88,451266,1341348411.0
8767,63467,1341348412.0
88,149405,1341348418.0
3998,420228,1341348434.0
32972,163669,1341348462.0
88,447624,1341348465.0
88,160953,1341348465.0
85042,437086,1341348466.0
42182,17527,1341348468.0
36065,384064,1341348469.0
19913,252663,1341348471.0
7639,197096,1341348472.0
8767,116201,1341348475.0
88,52111,1341348476.0
2662,287203,1341348478.0
3998,120719,1341348481.0
88,109652,1341348482.0
2177,44593,1341348486.0
10987,284336,1341348487.0
19913,35590,1341348490.0
3998,304490,1341348498.0
21017,106995,1341348503.0
3998,17527,1341348507.0
3998,448976,1341348512.0
13795,73217,1341348516.0
11991,68206,1341348518.0
1852,327676,1341348521.0
3998,241213,1341348523.0
1852,102806,1341348523.0
3998,314805,1341348528.0
19159,353381,1341348531.0
3998,206362,1341348532.0
349,71006,1341348537.0
19995,266072,1341348539.0
11921,104613,1341348540.0
8767,65094,1341348548.0
88,188089,1341348549.0
349,55668,1341348550.0
8767,296829,1341348551.0
8767,405281,1341348554.0
349,166785,1341348555.0
349,37609,1341348558.0
4350,140578,1341348559.0
349,104184,1341348562.0
349,166230,1341348562.0
69891,106995,1341348562.0
349,434919,1341348578.0
42182,6072,1341348578.0
349,32883,1341348589.0
349,114490,1341348589.0
349,167671,1341348595.0
349,18086,1341348602.0
349,235624,1341348604.0
42182,17527,1341348607.0
349,13881,1341348612.0
14813,294013,1341348616.0
349,325766,1341348616.0
349,19628,1341348617.0
349,292963,1341348625.0
349,186723,1341348625.0
349,40188,1341348632.0
349,81092,1341348639.0
349,338127,1341348642.0
349,281547,1341348643.0
349,197651,1341348644.0
29225,377212,1341348645.0
88,336914,1341348649.0
88,382737,1341348651.0
52474,295611,1341348652.0
15691,15799,1341348653.0
891,274229,1341348656.0
5438,141739,1341348662.0
75815,437416,1341348668.0
3998,3547,1341348675.0
5226,72094,1341348676.0
3998,304490,1341348678.0
14611,431950,1341348681.0
349,195396,1341348682.0
8767,375042,1341348690.0
16538,196613,1341348693.0
3998,30226,1341348693.0
8767,174607,1341348695.0
8,88506,1341348695.0
1988,303850,1341348695.0
50361,247468,1341348699.0
19913,360342,1341348699.0
349,22390,1341348699.0
349,208157,1341348703.0
677,438979,1341348703.0
349,143548,1341348710.0
43742,435145,1341348711.0
40303,163216,1341348715.0
349,278652,1341348715.0
349,401870,1341348715.0
2662,25922,1341348715.0
32972,179276,1341348723.0
8767,200616,1341348728.0
1267,25922,1341348736.0
349,211129,1341348747.0
349,286064,1341348748.0
16538,117425,1341348753.0
349,14957,1341348754.0
8767,399535,1341348758.0
349,26321,1341348759.0
349,25922,1341348771.0
349,149705,1341348777.0
47015,301917,1341348778.0
349,114184,1341348779.0
71,435214,1341348788.0
8767,193419,1341348797.0
27135,216008,1341348798.0
19913,169337,1341348800.0
349,249457,1341348803.0
349,141630,1341348812.0
349,164900,1341348816.0
14611,376920,1341348831.0
50329,36417,1341348838.0
349,28541,1341348840.0
1852,242937,1341348843.0
52474,327153,1341348848.0
349,83736,1341348848.0
14611,334610,1341348852.0
6940,106995,1341348856.0
5335,109770,1341348859.0
519,124073,1341348869.0
16538,201813,1341348871.0
349,276996,1341348874.0
1945,241508,1341348874.0
19913,14075,1341348878.0
88,1203,1341348886.0
349,161272,1341348890.0
3998,48271,1341348892.0
7634,15439,1341348892.0
54222,230115,1341348899.0
349,16304,1341348900.0
6940,288076,1341348906.0
8767,71995,1341348907.0
7634,53932,1341348908.0
3998,69970,1341348923.0
349,170673,1341348926.0
349,32472,1341348930.0
463,452120,1341348931.0
349,90465,1341348936.0
349,154767,1341348936.0
1852,154217,1341348936.0
17538,316618,1341348948.0
88,294246,1341348953.0
17538,285494,1341348959.0
17538,55418,1341348959.0
5226,368343,1341348961.0
19913,74136,1341348963.0
88,247225,1341348964.0
17538,399295,1341348966.0
3998,15439,1341348966.0
17538,219085,1341348967.0
40303,116511,1341348969.0
32972,361019,1341348971.0
349,138178,1341348987.0
349,15439,1341348988.0
2177,225920,1341348988.0
27311,15439,1341348993.0
138,115562,1341348999.0
3998,164316,1341349000.0
17538,223484,1341349006.0
19159,327153,1341349007.0
14615,150561,1341349013.0
2177,10475,1341349013.0
349,46275,1341349017.0
349,125278,1341349021.0
17538,198412,1341349024.0
17538,400283,1341349025.0
26398,149344,1341349025.0
59893,269816,1341349027.0
17538,244118,1341349029.0
17538,140063,1341349043.0
17538,455720,1341349044.0
17538,291759,1341349051.0
17538,293540,1341349057.0
3998,17155,1341349060.0
349,410273,1341349061.0
5335,147886,1341349065.0
1852,2564,1341349068.0
17538,304837,1341349087.0
463,383933,1341349088.0
8767,349769,1341349089.0
138,393145,1341349090.0
205,422973,1341349095.0
47015,99038,1341349096.0
88,185437,1341349103.0
5335,6652,1341349103.0
1852,35784,1341349105.0
30518,42833,1341349106.0
44456,344846,1341349108.0
2177,73073,1341349112.0
88,235332,1341349125.0
205,245578,1341349126.0
19913,58534,1341349132.0
17538,161910,1341349133.0
17538,190837,1341349134.0
86,235123,1341349141.0
19913,266400,1341349141.0
19913,33852,1341349141.0
35729,15439,1341349143.0
50218,86595,1341349144.0
39511,385429,1341349152.0
22714,190504,1341349154.0
17538,25247,1341349156.0
6940,77584,1341349157.0
16538,103171,1341349160.0
463,340208,1341349167.0
1988,212891,1341349171.0
1988,212891,1341349175.0
349,131780,1341349176.0
88,91432,1341349188.0
42182,51613,1341349192.0
13892,390453,1341349216.0
170862,15439,1341349218.0
19913,64994,1341349219.0
1852,273538,1341349224.0
14615,145826,1341349228.0
5438,162222,1341349231.0
506,170825,1341349240.0
88,135121,1341349252.0
1852,412404,1341349253.0
8767,289601,1341349258.0
1880,412404,1341349259.0
8767,439600,1341349261.0
19913,394701,1341349269.0
349,158122,1341349271.0
6089,448209,1341349273.0
19913,78973,1341349274.0
3998,113027,1341349282.0
7404,232850,1341349283.0
52474,393779,1341349284.0
88,374482,1341349284.0
88,75354,1341349286.0
1267,239925,1341349293.0
68206,158600,1341349293.0
506,13150,1341349312.0
3233,419877,1341349313.0
11921,340815,1341349314.0
16533,99022,1341349317.0
85042,267753,1341349319.0
19913,395667,1341349322.0
88,218083,1341349323.0
519,21362,1341349323.0
1880,439659,1341349329.0
22349,439445,1341349330.0
4350,40888,1341349335.0
17538,381796,1341349343.0
349,185137,1341349348.0
2567,31051,1341349353.0
205,176018,1341349355.0
7404,287797,1341349357.0
17538,210859,1341349360.0
88,250940,1341349360.0
463,435717,1341349368.0
19913,348842,1341349371.0
14611,77584,1341349389.0
17538,251176,1341349394.0
349,162615,1341349399.0
365,336986,1341349402.0
5193,446606,1341349405.0
21017,148251,1341349407.0
205,133868,1341349410.0
17538,379555,1341349414.0
88,133218,1341349415.0
349,2430,1341349435.0
14611,328827,1341349464.0
58744,257589,1341349470.0
5335,87065,1341349470.0
60169,382548,1341349481.0
3998,35375,1341349481.0
58991,128099,1341349494.0
1852,31895,1341349494.0
13813,283882,1341349510.0
32972,243657,1341349519.0
88,27311,1341349545.0
2014,198781,1341349546.0
832,401109,1341349547.0
349,247803,1341349552.0
43914,379136,1341349558.0
4350,273713,1341349563.0
14611,292613,1341349582.0
2014,186459,1341349585.0
