source,target,beta
959,239790,0.0027026955937679152
101624,240855,0.00013088479606163594
106399,240855,0.00013079210520338104
119268,240855,0.00013084508276774414
190273,240855,0.00013082308469529615
239790,240855,0.00013080824725637257
332285,240855,0.00013090618172016872
37844,240855,0.0001308485729413169
52814,240855,0.00013099416392010744
58395,240855,0.0001308202945094276
959,240855,0.00013079210234781955
104892,241400,4.893138704478852e-05
161315,241400,4.905083446092988e-05
16228,241400,4.895243394717799e-05
163079,241400,4.8978373053926696e-05
168727,241400,4.907394754817964e-05
178192,241400,4.893136598081462e-05
235938,241400,4.8973590834208036e-05
24300,241400,4.90965943224881e-05
249841,241400,4.896306991552705e-05
270720,241400,4.9229145715354705e-05
282027,241400,4.8958683041824145e-05
285600,241400,4.898540479578519e-05
297694,241400,4.901793509773606e-05
307226,241400,4.916627787134339e-05
332885,241400,4.893987596790616e-05
404208,241400,4.911417419274432e-05
435324,241400,4.8969243058482905e-05
46345,241400,4.9133672233754067e-05
87124,241400,4.905227358642151e-05
132833,242193,0.2500000091442603
104892,24300,0.0003777301232819531
161315,24300,0.00037784622007109854
16228,24300,0.0003777511904767102
163079,24300,0.000377777140263869
168727,24300,0.0003778706291706357
178192,24300,0.00037773012271872814
235938,24300,0.0003777723474702572
249841,24300,0.00037776185994286833
282027,24300,0.00037775742907402663
285600,24300,0.0003777841925093192
297694,24300,0.0003778167424293757
332885,24300,0.00037773862154841963
435324,24300,0.00037776800807323555
87124,24300,0.0003778474834670715
236073,243868,0.00278549357301823
109787,244418,0.00011586570497463641
122051,244418,0.00011584898042903027
152589,244418,0.000115825949352464
157006,244418,0.00011581911901639802
173428,244418,0.00011585335748791151
200291,244418,0.00011589434122322204
3449,244418,0.00011581911901639802
34856,244418,0.00011582621157461369
37139,244418,0.00011584713971466999
83042,244418,0.00011586272841714887
24539,24540,0.00021332776671373728
24557,24540,0.0002133277674872469
151385,245888,0.004784834273104913
16707,247398,0.0002191839307534168
179666,247398,0.00021546845632649386
196658,247398,0.0002191715956039183
20624,247398,0.00021546844333018177
210194,247398,0.00021909425368912589
215753,247398,0.00021719066674208944
21704,247398,0.00021586381143045088
4326,247398,0.0002190117197477333
64523,247398,0.0002185886807698162
92345,247398,0.00021917048657908768
9277,247398,0.00021551798008507002
111478,24754,0.00911005729857418
107944,24755,3.7682705449447775e-05
120872,24755,3.7826753900175374e-05
24751,24755,3.762034349360592e-05
24758,24755,3.762034349360592e-05
215903,248065,0.017544872766160905
282027,249841,0.020408236202623796
48678,251691,0.2000000034519129
260630,253027,0.02222275321605292
42336,255319,0.06250041614182587
286376,25596,0.14285714581113504
371774,256080,0.002702957844866623
116996,25773,0.00016539652622092746
1907,25773,0.00016539652426664987
19787,25773,0.00016543782850003387
256080,25773,0.00016550212484477554
26448,25773,0.00016539834590584808
371774,25773,0.0001654700217809253
67144,25773,0.000165428370109472
116996,259679,5.82258518657879e-05
1907,259679,5.8225848742971974e-05
19787,259679,5.82397289064938e-05
226147,259679,5.838572537184803e-05
256080,259679,5.826133453131071e-05
25773,259679,5.828501276123314e-05
26448,259679,5.822646037343289e-05
273987,259679,5.830772469642108e-05
371774,259679,5.8250545687130674e-05
42961,259679,5.84911094779932e-05
67144,259679,5.823654988943087e-05
168162,260630,0.032258559570995854
116221,263021,0.0003003783795877179
122272,263021,0.000300467866068592
14598,263021,0.00030030572064341425
194547,263021,0.0003003734504309888
213677,263021,0.0003004701534028067
273010,263021,0.00030031028552146663
31310,263021,0.00030030572064341425
31594,263021,0.0003003609949217904
341599,263021,0.00030031100216399337
361546,263021,0.0003003750635487638
398147,263021,0.00030032937010173664
405505,263021,0.0003004058035658595
67714,263021,0.00030031602013676407
72026,263021,0.0003003503307969719
126889,264474,6.984626763240495e-06
131419,264474,6.9817671201330815e-06
139516,264474,6.99782333865747e-06
153769,264474,7.097297146856836e-06
180497,264474,6.990959921270835e-06
218214,264474,7.144019319050508e-06
2387,264474,6.981153142111533e-06
26743,264474,7.008038710585189e-06
29275,264474,6.981153142111533e-06
29641,264474,7.220393723070841e-06
38783,264474,7.124287634031096e-06
453677,264474,7.046893174748812e-06
50648,264474,6.991170096628996e-06
69815,264474,7.008860623840518e-06
89871,264474,7.112225881260565e-06
116996,26448,0.023809523113906394
1907,26448,0.023809523046973962
199365,264529,0.0002010996377797191
210924,264529,0.00021952220998737356
23761,264529,0.0002010998043896038
31976,264529,0.00021950494350888002
32669,264529,0.00020111427343827223
377692,264529,0.00020161406589648968
39487,264529,0.00021944736384458388
43177,264529,0.00020110656117010176
84554,264529,0.00021942629994557093
229125,267256,0.02127659883873753
139516,26743,0.010000063421741005
406863,268067,0.00666715761868345
163747,268277,0.007813315736089649
184080,269009,0.00014688235492207188
199365,269009,0.0001300082710842168
202174,269009,0.00014694045710373927
210924,269009,0.00014645814478387185
212301,269009,0.0001469694754980831
23761,269009,0.00013000811076850803
264529,269009,0.000146579171619136
31976,269009,0.00014644270081572687
32669,269009,0.00013002094262427877
362573,269009,0.00014687634420813549
377692,269009,0.00013046729244256536
392755,269009,0.00014689652223391606
39487,269009,0.0001463912978105845
43177,269009,0.00013001372341064508
53861,269009,0.00014694770856985974
84554,269009,0.00014637266305453456
95390,269009,0.00014687364997473216
118057,269474,0.0244153733785567
104892,270720,0.000221849795494111
161315,270720,0.0002219671346635621
16228,270720,0.0002218710876818742
163079,270720,0.00022189731652305032
168727,270720,0.00022199181023627043
178192,270720,0.0002218497983255656
235938,270720,0.00022189247283577944
24300,270720,0.00022202808942230957
249841,270720,0.00022188187195785084
282027,270720,0.00022187739560784788
285600,270720,0.00022190444385855886
297694,270720,0.00022193734354950136
332885,270720,0.00022185838615472247
404208,270720,0.00022204389290592257
435324,270720,0.0002218880864204962
46345,270720,0.00022208474089139118
87124,270720,0.00022196841548476794
100062,272778,0.004697420620996581
14598,273010,0.009803919718849342
31310,273010,0.009803919880440676
107091,273905,1.1845542220535043e-06
114539,273905,1.0887421779132504e-06
118057,273905,1.2383418849646074e-06
18446,273905,1.1049321429352327e-06
190712,273905,1.1584588496497381e-06
19927,273905,1.0878634675964918e-06
227863,273905,1.1409233999714447e-06
269474,273905,1.2419552241979623e-06
68798,273905,1.2355280734540274e-06
75888,273905,1.266076668925463e-06
85457,273905,1.4017302337552835e-06
86623,273905,1.1767111154708352e-06
8889,273905,1.1764404697472125e-06
116996,273987,0.00033906225874354737
1907,273987,0.00033906225619536944
19787,273987,0.00033910441537919085
256080,273987,0.0003391700525334273
25773,273987,0.00033924197608184014
26448,273987,0.0003390641153961166
371774,273987,0.0003391372790938364
67144,273987,0.00033909476108646313
101624,27454,4.653999237383766e-05
106399,27454,4.6447166426902036e-05
119268,27454,4.650022885506765e-05
137356,27454,4.677795025994522e-05
190273,27454,4.6478169567257484e-05
239790,27454,4.6463315758407464e-05
240855,27454,4.6766418307805874e-05
332285,27454,4.656139099016503e-05
37844,27454,4.6503704367688835e-05
52814,27454,4.66494755928852e-05
54060,27454,4.682542367179124e-05
58395,27454,4.647538192649406e-05
959,27454,4.6447179292901866e-05
1138,277974,0.00011519642961348117
115844,277974,0.00011540195801090967
120164,277974,0.00011520431296793692
19929,277974,0.00011524744186476482
21293,277974,0.00011543600425461731
21312,277974,0.0001153825466088177
213384,277974,0.00011519642804098598
22359,277974,0.00011525625224712885
32113,277974,0.00011526922199470922
49859,277974,0.00011530304319693552
83663,277974,0.00011532830215976037
88935,277974,0.00011524857917634931
90562,277974,0.00011522351007046345
9996,277974,0.00011529629658847625
156974,279732,0.006345693654876788
16228,282027,0.014492800836118121
123162,282893,4.858565511111884e-07
13137,282893,4.858579949038469e-07
132833,282893,4.90681764862163e-07
143524,282893,5.956991991832123e-07
148688,282893,5.357310207868533e-07
181081,282893,2.6872038983287943e-06
184994,282893,1.0366546678291846e-06
191629,282893,4.9905759722332e-07
212335,282893,6.17397756385567e-07
215903,282893,6.253827439620947e-07
220818,282893,6.579199283606906e-07
227076,282893,1.4137864998125343e-06
234530,282893,5.220457328068867e-07
242193,282893,4.909878029723029e-07
248065,282893,6.303818952533978e-07
36458,282893,1.001184350701486e-06
451690,282893,6.123682981187038e-07
69642,282893,5.094104270751182e-07
74563,282893,6.589387215816184e-07
163079,285600,0.012820705693911812
358512,286376,0.09090909070809311
10032,287026,7.96257200759813e-07
107800,287026,6.723119543398016e-07
11362,287026,5.144788474896239e-07
140046,287026,4.1795108245116237e-07
153457,287026,9.385488200561177e-07
174027,287026,5.238387966345024e-07
18900,287026,4.217926324137252e-07
28864,287026,8.632455738283783e-07
438177,287026,1.0678428971338497e-06
61048,287026,1.2082485041885244e-06
67315,287026,5.86715828563731e-07
67517,287026,5.30152112945667e-07
7242,287026,5.810348397280505e-07
84215,287026,6.030175698265921e-07
10032,28864,0.0003407961054585697
107800,28864,0.0003406446322511068
11362,28864,0.00034045169764505194
140046,28864,0.00034033373388532643
160657,28864,0.00033684122682118537
174027,28864,0.00034046316670117266
18900,28864,0.00034033843762539917
28962,28864,0.00033680306653939
67315,28864,0.0003405400202762666
67517,28864,0.0003404708615341482
7242,28864,0.0003405330683214859
76408,28864,0.00033713890683372504
84215,28864,0.00034055994122862503
118060,291109,0.0001006418737992809
18451,291109,9.900418312922305e-05
236073,291109,9.900557991741859e-05
243868,291109,9.901886637398066e-05
29624,291109,0.00010072602204894574
397243,291109,0.00010066130764302055
58961,291109,0.00010064206971646742
8908,291109,0.00010063559310514993
90418,291109,9.900413727359005e-05
86758,292557,0.01643199085693558
98667,293138,0.012697686986400235
125072,29417,7.38306537915873e-08
138494,29417,1.4925537055370091e-06
118060,29624,0.00014935973613197518
18451,29624,0.00014497331482505048
236073,29624,0.00014497709284906122
243868,29624,0.00014501256528533902
397243,29624,0.00014941176598578726
58961,29624,0.00014936029568447313
8908,29624,0.00014934288984007514
90418,29624,0.00014497329046599353
126889,29641,0.0001202310817339644
131419,29641,0.00012022820311094863
139516,29641,0.00012024432465624585
153769,29641,0.00012034420337319091
180497,29641,0.00012023744732805429
218214,29641,0.00012039111554708094
2387,29641,0.0001202275921921647
26743,29641,0.00012025458854433458
29275,29641,0.0001202275921921647
38783,29641,0.00012037130553368843
453677,29641,0.00012029359794678698
50648,29641,0.0001202376516258348
69815,29641,0.0001202554106093127
89871,29641,0.00012035919127148837
206815,29699,0.010309714831387588
116221,297387,0.0002594868821762502
122272,297387,0.00025957922512918566
14598,297387,0.00025941192092500593
194547,297387,0.0002594817983293642
213677,297387,0.0002595816291278063
263021,297387,0.0002596105623343554
273010,297387,0.0002594166316602597
31310,297387,0.00025941192092500593
31594,297387,0.00025946895039634816
341599,297387,0.0002594173724143988
361546,297387,0.00025948346142098033
367807,297387,0.0002596210999288038
369323,297387,0.0002597276760133585
398147,297387,0.0002594363198564131
405505,297387,0.00025951516674842175
67714,297387,0.00025942254887228197
72026,297387,0.00025945795161008955
285600,297694,0.0027779972191127058
109787,29911,0.00019042128945707628
122051,29911,0.00019040221299463367
152589,29911,0.0001903759601067012
157006,29911,0.0001903681687339737
173428,29911,0.00019040720542840583
198335,29911,0.0001908588057786106
200291,29911,0.00019045392475569003
205940,29911,0.00019160005473213475
244418,29911,0.0001905421933794008
3449,29911,0.0001903681687339737
34856,29911,0.00019037623975471383
37139,29911,0.00019040011465687356
78945,29911,0.0001906798762841726
78948,29911,0.00019082845080267195
83042,29911,0.0001904178924425988
68825,299510,0.01067700808102373
109787,303931,9.978523372502456e-05
122051,303931,9.976644441903247e-05
152589,303931,9.974056012123108e-05
156974,303931,0.00010116228346207429
157006,303931,9.973289151532407e-05
173428,303931,9.977135853661812e-05
198335,303931,0.00010021650866468042
200291,303931,9.981740466059608e-05
205940,303931,0.00010094719279152358
244418,303931,9.990443512583612e-05
279732,303931,0.00010117789728338367
29911,303931,0.0001010493412078522
322285,303931,0.00010123408887680994
3449,303931,9.973289151532407e-05
34856,303931,9.974085181972591e-05
37139,303931,9.976436232686618e-05
78945,303931,0.00010004014143575782
78948,303931,0.00010018659004250813
83042,303931,9.978190901055065e-05
100062,303963,3.258819818574361e-05
107944,303963,3.193465895477544e-05
111473,303963,3.257760446073418e-05
120872,303963,3.2079527539772976e-05
221630,303963,3.257831196258277e-05
24751,303963,3.187190007874793e-05
24755,303963,3.257618702783933e-05
24758,303963,3.187190007874793e-05
272778,303963,3.260702010358679e-05
270720,307226,0.009178086805813414
210927,310613,0.011494599564915851
101624,315546,4.21147117237742e-05
106399,315546,4.201879081545638e-05
119268,315546,4.207361107906766e-05
137356,315546,4.236061751416897e-05
15438,315546,4.2643979517113245e-05
190273,315546,4.2050855915658314e-05
239790,315546,4.203550709660963e-05
240855,315546,4.2348684216605874e-05
27454,315546,4.264190883212261e-05
332285,315546,4.213683182813419e-05
37844,315546,4.207722497767592e-05
52814,315546,4.22278562781212e-05
54060,315546,4.240963329109237e-05
58395,315546,4.204797788265048e-05
91672,315546,4.322506694010191e-05
959,315546,4.2018806085079934e-05
72026,31594,0.008403565168530417
141303,316202,5.187206446934306e-06
160162,316202,4.718449375821644e-06
16707,316202,4.600419613292104e-06
179666,316202,1.3770982844333828e-06
191853,316202,5.111913877248268e-06
196658,316202,4.589721064415485e-06
20624,316202,1.3770982844333828e-06
210194,316202,4.522606447494042e-06
214169,316202,5.025325872404381e-06
215753,316202,2.8711522911315124e-06
21704,316202,1.7198493587762163e-06
247398,316202,4.653733999059934e-06
346812,316202,4.958853677115242e-06
38535,316202,5.278747796526545e-06
4326,316202,4.451018782338149e-06
64523,316202,4.084001684697955e-06
92345,316202,4.5887438611635066e-06
9277,316202,1.4199620123534393e-06
97300,316202,5.395960319792091e-06
199365,31976,0.0003599147491943561
23761,31976,0.00035991487916941503
32669,31976,0.0003599333911651048
377692,31976,0.0003605721787045819
39487,31976,0.0003833719549306121
43177,31976,0.0003599234958142824
84554,31976,0.0003833454610202383
1138,32113,0.000348593856497248
120164,32113,0.0003486163857888797
19929,32113,0.000348739546781929
213384,32113,0.00034859385819117564
22359,32113,0.000348764710185608
88935,32113,0.00034874280124984406
90562,32113,0.00034867118876206533
109787,322285,0.00010529587144446115
122051,322285,0.00010527764585273196
152589,322285,0.00010525248708474861
156974,322285,0.00010663333480187854
157006,322285,0.00010524505181772135
173428,322285,0.00010528241345099254
198335,322285,0.00010571473243305702
200291,322285,0.00010532713775689376
205940,322285,0.00010642435354525608
244418,322285,0.00010541164604130121
279732,322285,0.00010664843798447933
29911,322285,0.00010652358185967148
3449,322285,0.00010524505181772135
34856,322285,0.00010525275004934212
37139,322285,0.00010527561845357725
78945,322285,0.00010554343776107193
78948,322285,0.00010568567554299335
83042,322285,0.00010529260760725495
43177,32669,0.018518522502764402
101624,332285,0.0013028549913276805
106399,332285,0.0013027596972636651
119268,332285,0.0013028141628446135
190273,332285,0.0013027915510038551
239790,332285,0.0013027762958098736
37844,332285,0.0013028177515747516
58395,332285,0.001302788679138749
959,332285,0.0013027596940286667
24754,332409,0.1000193488053667
104892,332885,0.005319145457876107
178192,332885,0.005319145776157048
51181,33784,0.003921562041814335
138444,33793,9.15124021758784e-06
159565,33793,9.18878129181305e-06
160430,33793,9.158850206460291e-06
180544,33793,9.177279551100315e-06
20169,33793,1.2882170993370038e-05
20373,33793,8.541649753079504e-06
209613,33793,9.09678295071824e-06
33784,33793,8.57961222550658e-06
33806,33793,9.089717843632713e-06
419609,33793,1.3786451866315497e-05
51181,33793,8.554827719647998e-06
60380,33793,9.165649464329587e-06
89707,33793,9.131451186897291e-06
20373,33806,6.116438070608809e-05
33784,33806,6.120062535236101e-05
51181,33806,6.117686880571217e-05
169065,339052,7.503116313290735e-06
184080,339052,7.1154027835550456e-06
202174,339052,7.1568909474423176e-06
210924,339052,6.8133095968659634e-06
212301,339052,7.177488762885385e-06
264529,339052,6.899492094874566e-06
269009,339052,7.260108734324407e-06
31976,339052,6.8022639153788284e-06
362573,339052,7.111270852189115e-06
392755,339052,7.125456514740697e-06
39487,339052,6.765737290705823e-06
53861,339052,7.161979845218213e-06
84554,339052,6.752274389129287e-06
95390,339052,7.109289364825066e-06
46961,34020,0.008850231557659299
273010,341599,0.12500000817857543
138444,3430,0.00011424419325443927
159565,3430,0.00011429548026082436
160430,3430,0.00011425452670324358
180544,3430,0.00011427983670059707
20169,3430,0.00011934278844782318
20373,3430,0.00011341132608467196
209613,3430,0.00011416990806038432
33784,3430,0.0001134631486312801
33793,3430,0.00012223465702316687
33806,3430,0.00011416006926505642
419609,3430,0.00012057850151611551
51181,3430,0.00011342910571461538
60380,3430,0.00011426381398747099
89707,3430,0.0001142171683278189
125417,344574,4.190812858455921e-05
151385,344574,4.1866731240795626e-05
168162,344574,4.189930221922251e-05
176214,344574,4.184227789201906e-05
1795,344574,4.183662964931053e-05
191923,344574,4.1887916705812924e-05
198180,344574,4.18502277950267e-05
245888,344574,4.188517774519045e-05
253027,344574,4.1906010009219495e-05
255319,344574,4.189435911709241e-05
260630,344574,4.19020369248048e-05
34591,344574,4.186496624247768e-05
42336,344574,4.1892946758307045e-05
77195,344574,4.183998167781447e-05
81427,344574,4.183662964931053e-05
88040,344574,4.1844487348565896e-05
9230,344574,4.1848371301603684e-05
105524,34504,2.2711999783462724e-05
123978,34504,2.1328488434670374e-05
123979,34504,2.1279377101119107e-05
160833,34504,2.1088452975656708e-05
174862,34504,2.2441598384963562e-05
18906,34504,2.1071093781869452e-05
198133,34504,2.1234497143781532e-05
206815,34504,2.1074933661151236e-05
208710,34504,2.1095097194126845e-05
23261,34504,2.1084354984871007e-05
24539,34504,2.0868767034800053e-05
24540,34504,2.1046245420011002e-05
24557,34504,2.0868767034800053e-05
29699,34504,2.1083714748540818e-05
34526,34504,2.1215435812566766e-05
424028,34504,2.1084997505614936e-05
76823,34504,2.160112054551924e-05
9384,34504,2.1054946910692054e-05
98949,34504,2.278144706648628e-05
160833,34526,4.755468371005216e-05
18906,34526,4.754902111616009e-05
206815,34526,4.7550266721526996e-05
208710,34526,4.755684774257831e-05
23261,34526,4.7553349797312254e-05
24539,34526,4.748296533556766e-05
24540,34526,4.754089766540352e-05
24557,34526,4.748296533556766e-05
29699,34526,4.7553142392572346e-05
424028,34526,4.755355714240242e-05
9384,34526,4.754374409700302e-05
198180,34591,0.0059880589210631885
160162,346812,3.90715868675941e-05
16707,346812,3.895075558922268e-05
179666,346812,3.56517965137336e-05
196658,346812,3.893985035549088e-05
20624,346812,3.56517965137336e-05
210194,346812,3.8871150161276935e-05
215753,346812,3.7180849110867284e-05
21704,346812,3.6002798634477606e-05
247398,346812,3.900536698558942e-05
4326,346812,3.879786228238074e-05
64523,346812,3.842222592325587e-05
92345,346812,3.8938781208146294e-05
9277,346812,3.569562211183904e-05
152589,34856,0.3333333466886355
198512,358512,0.12499999986270681
30185,358512,0.12499999981135086
194547,361546,0.05555593839863139
95390,362573,0.047678736184568214
103043,363683,6.332666823513867e-05
115742,363683,6.341611727619288e-05
162688,363683,6.334512241000833e-05
163747,363683,6.338703167996138e-05
198512,363683,6.331243408299682e-05
199909,363683,6.332930340599356e-05
215069,363683,6.332122116786595e-05
229125,363683,6.331472039484976e-05
25596,363683,6.331436845803367e-05
267256,363683,6.331885040884438e-05
268067,363683,6.337613893649817e-05
268277,363683,6.339827897594963e-05
286376,363683,6.331375268794625e-05
30185,363683,6.331243408299682e-05
358512,363683,6.331278595010768e-05
406863,363683,6.336295812723301e-05
70397,363683,6.332280203701013e-05
123162,36458,1.6620392471254247e-05
13137,36458,1.6620394485979724e-05
132833,36458,1.662514145242607e-05
143524,36458,1.6729022856908625e-05
148688,36458,1.6669681225737454e-05
191629,36458,1.663345987141148e-05
212335,36458,1.6750504309477608e-05
215903,36458,1.6758387766183483e-05
220818,36458,1.6790522281772698e-05
234530,36458,1.6656164664716183e-05
242193,36458,1.6625494877622613e-05
248065,36458,1.6763325337114316e-05
451690,36458,1.674539268862704e-05
69642,36458,1.6643677276001947e-05
74563,36458,1.679165150234243e-05
263021,367807,0.008773764747364307
116221,369323,8.547548729885619e-05
122272,369323,8.550352124619265e-05
14598,369323,8.54527291152704e-05
194547,369323,8.547394327410809e-05
213677,369323,8.550425086212877e-05
263021,369323,8.551303402841476e-05
273010,369323,8.54541608888514e-05
31310,369323,8.54527291152704e-05
31594,369323,8.547004321071427e-05
341599,369323,8.545438467787922e-05
361546,369323,8.547444921352413e-05
367807,369323,8.551623184992298e-05
398147,369323,8.546013715596432e-05
405505,369323,8.548407397229526e-05
67714,369323,8.545595780276775e-05
72026,369323,8.546670398361896e-05
34856,37139,0.0041840939628955
19787,371774,0.002695514470977772
111117,3742,1.7131016591889154e-05
12949,3742,1.7017885300911816e-05
20120,3742,1.701082813473704e-05
210927,3742,1.7052033876315468e-05
22775,3742,1.7009622593002932e-05
22781,3742,1.7009622593002932e-05
22832,3742,1.7059912069370516e-05
229969,3742,1.7025672739253926e-05
251691,3742,1.701180868657567e-05
310613,3742,1.7059912069370516e-05
34020,3742,1.7088093707630685e-05
402252,3742,1.739189412561946e-05
46673,3742,1.702594181755466e-05
46961,3742,1.70778424328822e-05
48678,3742,1.7011359572684196e-05
48933,3742,1.701625017271146e-05
61220,3742,1.7061648012222473e-05
98728,3742,1.7019509979615145e-05
199365,377692,7.06097689525878e-05
23761,377692,7.060976754946499e-05
32669,377692,7.061871235481196e-05
43177,377692,7.061393293550253e-05
119268,37844,0.02500018358841477
101624,383139,6.871039074440576e-07
106399,383139,5.944714176790636e-07
119268,383139,6.47439262123014e-07
137356,383139,9.247265721051618e-07
15438,383139,1.198583414588767e-06
190273,383139,6.254367656544897e-07
223287,383139,2.3337811005812637e-06
239790,383139,6.106341866255496e-07
240855,383139,9.131867662649604e-07
27454,383139,1.196558650714142e-06
315546,383139,2.1391337515585286e-06
332285,383139,7.085117513611034e-07
37844,383139,6.508947562715215e-07
438646,383139,2.3480813171074575e-06
52814,383139,7.964634169140756e-07
54060,383139,9.72132526319349e-07
58395,383139,6.226493126684438e-07
91672,383139,1.7601090224434889e-06
959,383139,5.945109910943141e-07
141303,38535,0.0009242038996496278
160162,38535,2.3877353708686105e-06
16707,38535,2.3864019010450246e-06
179666,38535,2.349970443644262e-06
191853,38535,2.392182505172923e-06
196658,38535,2.386280916698411e-06
20624,38535,2.349970443644262e-06
210194,38535,2.3855225075869547e-06
214169,38535,2.3912038343584684e-06
215753,38535,2.366858760627786e-06
21704,38535,2.3538465267386566e-06
247398,38535,2.3870042079849438e-06
346812,38535,2.390452396091296e-06
4326,38535,2.384712801941147e-06
64523,38535,2.3805653938125183e-06
92345,38535,2.3862698444920815e-06
9277,38535,2.3504580009575897e-06
89871,38783,0.008475719948854188
116221,390722,1.3788988435384633e-06
122272,390722,1.4658255611397573e-06
14598,390722,1.308349018088089e-06
194547,390722,1.3741244439806119e-06
213677,390722,1.468099472381864e-06
263021,390722,1.4953218694971494e-06
273010,390722,1.3128133876105707e-06
297387,390722,1.7031241753811627e-06
31310,390722,1.308349018088089e-06
31594,390722,1.3620213453925395e-06
341599,390722,1.3135266252556804e-06
361546,390722,1.3756765930412305e-06
367807,390722,1.505271156509004e-06
369323,390722,1.6055784143145662e-06
398147,390722,1.3313209689209648e-06
405505,390722,1.405520999574282e-06
67714,390722,1.3183845246957018e-06
72026,390722,1.3517073132323846e-06
184080,392755,0.009150677338434806
84554,39487,0.006905292070350108
58961,397243,0.0019312287523319612
67714,398147,0.006711425807578771
116996,401686,0.00019159993384978836
161002,401686,0.00019404533478026872
1907,401686,0.00019159992085259102
19787,401686,0.0001916502141609515
226147,401686,0.00019217884928751715
256080,401686,0.00019172845698860067
25773,401686,0.0001918141498036685
259679,401686,0.0001928090445680869
26448,401686,0.00019160215425555532
273987,401686,0.00019189641651002495
371774,401686,0.0001916893511990521
42961,401686,0.00019256044650991619
67144,401686,0.0001916386728925926
77884,401686,0.0001939813660382228
79516,401686,0.00019397452644402894
111117,402252,2.1390631315750704e-05
12949,402252,2.1278321967834648e-05
20120,402252,2.1271313165759296e-05
210927,402252,2.1312227669769778e-05
22775,402252,2.1270136574940296e-05
22781,402252,2.1270136574940296e-05
22832,402252,2.132004383470111e-05
229969,402252,2.12860554474064e-05
251691,402252,2.1272304120832872e-05
310613,402252,2.132004383470111e-05
34020,402252,2.1348010177688952e-05
46673,402252,2.1286323175889203e-05
46961,402252,2.1337850176437235e-05
48678,402252,2.1271846748463074e-05
48933,402252,2.1276705466520163e-05
61220,402252,2.132175446137508e-05
98728,402252,2.127993743509086e-05
103043,403068,1.341694615883994e-05
115742,403068,1.3506765578054823e-05
162688,403068,1.3435471190087652e-05
163747,403068,1.3477556808463947e-05
198512,403068,1.3402649947570862e-05
199909,403068,1.341959188224608e-05
215069,403068,1.3411472826317058e-05
229125,403068,1.3404941120316847e-05
25596,403068,1.340459103670116e-05
267256,403068,1.3409088205988239e-05
268067,403068,1.3466624823087863e-05
268277,403068,1.348885206023134e-05
286376,403068,1.3403971726630212e-05
30185,403068,1.3402649947570862e-05
358512,403068,1.3403004431706723e-05
363683,403068,1.3598357861238155e-05
406863,403068,1.3453382256409221e-05
70397,403068,1.34130595174892e-05
24300,404208,0.005782015870316332
116221,405505,0.0002657911792432969
14598,405505,0.0002657205924363242
194547,405505,0.0002657863935440345
273010,405505,0.00026572503159139196
31310,405505,0.00026572059339493643
31594,405505,0.0002657742950308305
341599,405505,0.00026572572908933043
361546,405505,0.0002657879598891633
398147,405505,0.0002657435705216277
67714,405505,0.00026573060000137453
72026,405505,0.0002657639375891107
100034,406863,9.163946127467174e-07
100062,406863,2.0765183685397113e-07
10032,406863,8.558992965295778e-07
101061,406863,4.391502631313569e-09
101624,406863,6.291359256558292e-07
104892,406863,6.422624168171296e-08
105524,406863,6.754841725571818e-08
106399,406863,6.405278845517259e-07
107091,406863,8.851956211001821e-07
107800,406863,8.712379984139214e-07
107944,406863,2.8856181041193323e-07
109013,406863,5.643789259482562e-09
109787,406863,2.0959937396415526e-07
111117,406863,1.3765516015052092e-06
111464,406863,1.926663346641224e-09
111473,406863,2.0898770067759932e-07
111478,406863,3.808385712910465e-09
112868,406863,8.448287590334017e-07
11362,406863,8.910289450626078e-07
11366,406863,8.66652288697073e-10
1138,406863,1.0532763460304067e-06
114539,406863,8.973035292095023e-07
115369,406863,1.2827206176504285e-06
115844,406863,9.80456612835596e-07
116221,406863,4.2521273266944083e-07
116996,406863,5.048827998564326e-07
117017,406863,1.370774164245573e-06
118057,406863,8.79018040449009e-07
118060,406863,3.405262666763914e-07
119268,406863,6.339170169895809e-07
120164,406863,1.050743511744209e-06
120872,406863,2.7072561760410165e-07
122051,406863,2.1194440970982352e-07
122272,406863,4.1457413842579104e-07
123162,406863,8.018182367743268e-07
123978,406863,2.3404860118931357e-07
123979,406863,2.400558966355937e-07
125072,406863,1.9856139465806153e-06
125417,406863,4.915620358046617e-08
126299,406863,1.2319556438499433e-06
126672,406863,1.2526362444635513e-06
126889,406863,2.1821634592040754e-06
12949,406863,1.3910212373030127e-06
129683,406863,1.2498012736504973e-06
13137,406863,8.018182367743268e-07
131419,406863,2.1837259633034163e-06
132641,406863,5.208026407490912e-09
132833,406863,8.010549082642262e-07
135710,406863,5.852968477211508e-07
137356,406863,5.990573236509248e-07
138444,406863,1.8954471107761605e-06
138494,406863,1.8274905337135883e-06
139516,406863,2.182486608009215e-06
140046,406863,9.031038801277595e-07
141303,406863,1.9710369145105582e-07
142669,406863,4.835309309112154e-07
143524,406863,7.873476457621481e-07
144720,406863,2.454978778531479e-07
14598,406863,4.3395132837581263e-07
148688,406863,7.951794644619567e-07
149293,406863,6.406625502148283e-07
151385,406863,5.430732727551938e-08
152589,406863,2.1463627653754824e-07
153457,406863,8.37807474320576e-07
153769,406863,2.171300702931477e-06
15438,406863,5.652466413105133e-07
156248,406863,1.0296224120173388e-06
156974,406863,5.658529676078999e-08
