source,target,beta
125074,180935,9.178932559974355e-07
127681,180935,9.182205313996357e-07
13235,180935,9.175455142324016e-07
138487,180935,9.431131039798198e-07
14740,180935,9.31495199711702e-07
152099,180935,9.908324281605492e-07
153777,180935,9.315156486931335e-07
156886,180935,9.32415647819874e-07
157951,180935,9.347269198588243e-07
16910,180935,9.351360354977935e-07
180458,180935,9.448516956389474e-07
180574,180935,9.73057846030418e-07
18144,180935,9.054776424136415e-07
200409,180935,9.117161105069196e-07
230465,180935,9.608263308645716e-07
247578,180935,9.51437909519504e-07
255427,180935,9.688238625169265e-07
265011,180935,1.0174840708740895e-06
28629,180935,9.303702243827359e-07
28668,180935,8.980936965683671e-07
319571,180935,9.12350201835416e-07
35813,180935,9.021231699263239e-07
35845,180935,9.013663759977499e-07
41073,180935,9.001391333983594e-07
43766,180935,1.0255634294547241e-06
453432,180935,9.67494345794982e-07
46404,180935,1.0322723586681825e-06
48005,180935,9.314338250655404e-07
48920,180935,9.091389069783135e-07
49358,180935,9.349110197727006e-07
50698,180935,9.321701714367039e-07
55977,180935,9.004459308586608e-07
61066,180935,9.819553663379411e-07
62508,180935,9.264225912975193e-07
64068,180935,9.512333587986357e-07
64406,180935,9.363018861895021e-07
73505,180935,8.980936965681966e-07
81994,180935,9.148046817228134e-07
82437,180935,1.0070934152473298e-06
82701,180935,9.276293772135323e-07
90114,180935,9.151933274661675e-07
98202,180935,9.16768261886982e-07
343426,181244,0.027027027025745325
74158,181390,0.004587157971139405
296695,181416,0.0008888888582789964
35813,18144,0.006097784982656729
290463,181590,0.0666666540004355
132188,181828,0.005181348079196329
212771,182111,2.2751449197504376e-10
273906,182111,0.3333333487705931
297284,182111,2.2101452666074402e-10
15811,182132,0.01234567930228925
295490,182182,0.0909090909200263
15564,182241,0.007246376811187091
117919,182581,3.803478897588729e-09
14663,182581,3.793271226219136e-09
16335,182581,3.793271226219136e-09
314884,182581,3.803343973182127e-09
40285,182581,3.803356620905663e-09
99051,182581,0.33333038663687575
22138,182998,0.0009191177579123865
120105,183365,0.0034482758616840178
134458,18345,0.027777777778117893
179435,183860,0.00013419744610880868
99818,184061,0.0003559985750016795
340354,184841,0.0022624663581962646
190777,185049,0.025000021851943992
367470,185694,0.0016949152123907755
167640,185822,0.00483091786577962
450180,185885,0.00628930817510762
124313,186065,0.000635324014594546
256615,186126,0.004016064195958029
6441,186258,0.019230769229765805
179462,186583,0.007751938137165512
255421,186634,0.010416673033390689
246945,186721,0.008196721274575746
4198,18714,0.0019157088956800643
394195,187300,0.1428571435932798
155177,187354,0.007751937992192776
223771,187359,0.12499999997588147
144027,187369,0.002457002450985832
193738,18767,0.003235928951984781
8203,187682,0.008064516132550902
265355,18778,0.011363720184207879
158167,187922,0.0033444817953921942
41019,188461,0.002958597220936459
54776,188817,0.0021052631521518823
399130,188998,0.001094093591521753
103664,189108,8.56052524545715e-06
204853,189108,8.662838445323727e-06
256439,189108,8.606818161845207e-06
272467,189108,8.559294659487808e-06
289633,189108,8.636586242594036e-06
3164,189108,8.559294659487808e-06
38668,189108,8.56245902124179e-06
68704,189108,8.60072389119201e-06
326336,189641,0.008333386620616218
98992,189641,0.008333386620577705
303129,189765,0.06666669967870854
287501,190404,0.00017733640657258153
126879,190777,3.430027069692148e-10
190778,190777,3.497175929729707e-10
227666,190777,3.4965881266547773e-10
281858,190777,3.4608867131461924e-10
295543,190777,0.1428571546424662
308273,190777,3.461746274525231e-10
334328,190777,3.441589960483177e-10
381970,190777,3.445490226053061e-10
400616,190777,3.51503729594326e-10
433647,190777,3.442349162490153e-10
436087,190777,3.464462655381494e-10
46947,190777,3.4156640442254527e-10
9929,190777,3.435830324637339e-10
227666,190778,0.5000000602040209
379035,190819,0.0018796992712252754
366320,191333,0.006134969326193646
357249,191418,0.012820386100993583
287551,191422,1.0000000000033362
46789,191924,0.14285714285472328
443297,192253,0.0013642570957482093
385167,192316,0.055557600894897544
123247,192326,0.00014900928212879883
431900,192341,0.008620689821887672
365181,192431,0.012658227892986231
10710,192788,1.4831277259849273e-10
163820,192788,1.4831375369573943e-10
336804,192788,0.0007278031196337895
148013,192864,5.407356637103975e-08
361366,192864,2.12468433679982e-09
403435,192864,9.827758747919728e-08
417903,192864,9.301623465955117e-08
419914,192864,0.0006206985903871546
11152,193093,5.115849093890359e-09
117932,193093,5.115840915292822e-09
121639,193093,5.113718477889122e-09
122077,193093,5.114768364168284e-09
138458,193093,5.115624216393274e-09
142704,193093,5.113975106114479e-09
146167,193093,5.115849485441239e-09
151220,193093,5.115834955698427e-09
157303,193093,5.115485499437999e-09
172170,193093,5.1141787799428804e-09
191333,193093,5.1152134092654684e-09
199058,193093,5.11567855218913e-09
238158,193093,5.1157639222536526e-09
239388,193093,0.0012806752195314549
250305,193093,5.115843773900723e-09
254265,193093,5.113820740519213e-09
255507,193093,5.113439350919762e-09
264876,193093,5.1157570569894764e-09
265945,193093,5.11430506151717e-09
270667,193093,5.115848747178203e-09
282773,193093,5.11562358776816e-09
288716,193093,5.114361595455698e-09
30261,193093,5.115722764649465e-09
335557,193093,5.115499518924654e-09
345355,193093,5.113827991904972e-09
364405,193093,5.115422437399056e-09
366320,193093,5.11524421934256e-09
369727,193093,5.1157303216054805e-09
369901,193093,5.115823779286034e-09
374095,193093,5.115608335103637e-09
381882,193093,5.1150887874593935e-09
386208,193093,5.11580263858207e-09
410406,193093,5.115614795403544e-09
419633,193093,5.1145458339749165e-09
422471,193093,5.11565068906051e-09
453782,193093,5.1151577028873364e-09
89671,193093,5.115603665697301e-09
359664,193439,0.019230768740535954
52905,19366,0.020833362200604506
134112,193738,0.0009708734896023856
377958,194036,0.0008271338440323308
100200,194857,3.935028632774739e-06
106140,194857,3.937102687385685e-06
106360,194857,3.934390790713904e-06
115644,194857,3.934506516943063e-06
136776,194857,3.935701440605523e-06
143878,194857,3.9334865384613956e-06
154361,194857,3.937171765101658e-06
157228,194857,3.933403106409431e-06
162114,194857,3.941090230530532e-06
169073,194857,3.942692423618953e-06
174835,194857,3.93424009679314e-06
174836,194857,3.933381572245136e-06
181590,194857,3.9337691224277185e-06
196431,194857,3.9347926979070114e-06
20005,194857,3.933465011208828e-06
200276,194857,3.933420155948267e-06
204968,194857,3.9345307496266915e-06
206256,194857,3.934687733821733e-06
210062,194857,3.940561841664266e-06
211224,194857,3.947891027794353e-06
217137,194857,3.93346590647331e-06
217143,194857,3.934556760614323e-06
226911,194857,3.940302589170325e-06
226912,194857,3.93654469490267e-06
227858,194857,3.936790503670593e-06
227859,194857,3.941599771826869e-06
231389,194857,3.933940463944298e-06
243257,194857,3.9368290774683835e-06
252805,194857,3.9334282296175075e-06
270816,194857,3.947525013645174e-06
270817,194857,3.938207000708026e-06
279742,194857,3.936219947183643e-06
289371,194857,3.934663514896663e-06
290463,194857,3.933755667670867e-06
307565,194857,3.940115988763976e-06
312095,194857,3.937184316342578e-06
338058,194857,3.93400416063297e-06
355551,194857,3.9346213484078035e-06
365675,194857,3.934804357005239e-06
371974,194857,3.941651801924535e-06
374023,194857,3.937159200981578e-06
390868,194857,3.9367052743192385e-06
39629,194857,3.933381572245136e-06
397901,194857,3.9524186121180415e-06
399092,194857,3.942100346133281e-06
401181,194857,3.937357454341659e-06
61039,194857,3.946267304928998e-06
88377,194857,3.933587905324583e-06
98275,194857,3.934969422450257e-06
51997,19504,0.001416432677969443
93795,195087,0.027777826057700208
246624,195132,0.0022471907942387633
241954,195197,0.009900990423903607
271099,195668,0.010526316199043291
388060,195926,0.00030950300372425613
206256,196431,0.008547008545879932
109778,197695,1.5901027343365662e-10
125296,197695,1.5901160214147193e-10
138112,197695,1.5900948861752744e-10
145039,197695,1.59020276888692e-10
160129,197695,1.5901068258518282e-10
204218,197695,1.5902065697894634e-10
219561,197695,1.5902084482910017e-10
237863,197695,1.5900955048121383e-10
244695,197695,1.5901947740388387e-10
245277,197695,1.5901985572167792e-10
250641,197695,1.5885224991909808e-10
254577,197695,1.5902114660542242e-10
262952,197695,1.5902148021821662e-10
277082,197695,1.5901357373811525e-10
27712,197695,1.590190596917181e-10
281155,197695,1.5902095285226692e-10
288486,197695,1.5902012386923412e-10
291136,197695,1.5902275146901536e-10
312056,197695,1.5902082641678814e-10
314821,197695,0.007633596375267174
33629,197695,1.5901029207804763e-10
33631,197695,1.5901020442202237e-10
338971,197695,1.590212535305786e-10
36819,197695,1.5901034193312928e-10
374630,197695,1.5902004246305888e-10
39352,197695,1.5901905242738484e-10
393983,197695,1.5901998335269157e-10
40121,197695,1.5900792490484444e-10
44342,197695,1.5900996134595151e-10
46985,197695,1.5900920552077826e-10
50247,197695,1.5902021500679478e-10
61496,197695,1.5901096236591816e-10
65682,197695,1.5885224991909808e-10
67069,197695,1.5900983047279358e-10
67970,197695,1.5901939521423895e-10
74621,197695,1.5901600491647078e-10
126450,198922,0.023809523955926767
30261,199058,0.003968253966542369
54656,199780,0.018867924823646354
157228,20005,1.3943318740823437e-09
174836,20005,1.3942020038796096e-09
200276,20005,1.3944320322459065e-09
252805,20005,0.024390237647064935
39629,20005,1.3942020038796096e-09
157228,200276,0.05263170201624074
174836,200276,1.5314146147391354e-07
39629,200276,1.5314146147391354e-07
48920,200409,0.00793650814021076
116905,200481,1.506014367662725e-10
138130,200481,1.505428987597132e-10
14539,200481,1.504798199463194e-10
155258,200481,0.0022988488616296383
179243,200481,1.5052016941588007e-10
180725,200481,1.506110259772331e-10
377465,200481,1.506033074021572e-10
4818,200481,1.5051263531807383e-10
93970,200481,1.504719473700691e-10
288937,200629,0.01123595505505648
129998,202342,0.0007429438444695583
101293,202470,1.406728078337749e-10
10464,202470,1.406999732262677e-10
155202,202470,1.406675430369103e-10
184061,202470,1.40548642838664e-10
185885,202470,1.4070184545665797e-10
190988,202470,1.4073428019085988e-10
20056,202470,1.4073428019085988e-10
223465,202470,1.4069129212313336e-10
225297,202470,1.4071414655669273e-10
226232,202470,1.4069602876787409e-10
228511,202470,1.406338377982386e-10
258473,202470,1.4067261625881166e-10
26264,202470,1.4059444605961573e-10
262740,202470,1.4067131149030694e-10
281243,202470,0.0009182808793476156
284859,202470,1.4071079905844476e-10
284955,202470,1.406469889191484e-10
344459,202470,1.4068393641991146e-10
394184,202470,1.4069626956051808e-10
42466,202470,1.406998087364657e-10
450180,202470,1.4070040224007703e-10
46095,202470,1.4059318947436435e-10
46790,202470,1.4071781650711893e-10
47716,202470,1.4069620836553987e-10
57809,202470,1.4069633082128832e-10
69942,202470,1.4070296518912992e-10
7328,202470,1.4070223748339133e-10
73739,202470,1.4071221351525605e-10
74076,202470,1.4069080149293711e-10
75150,202470,1.4071823496465566e-10
85331,202470,1.4067041497003735e-10
89375,202470,1.406816823983743e-10
90157,202470,1.406623906037062e-10
9345,202470,1.4072056108969033e-10
97510,202470,1.405905089048332e-10
97735,202470,1.4071521708689546e-10
97738,202470,1.4071640201204792e-10
99818,202470,1.4058240114764849e-10
398029,202703,0.001358695649921538
90359,203041,0.01724137670458577
300703,203421,0.030303030476421043
299963,203572,0.33333340044839516
274092,203958,0.01388888888807693
27712,204218,0.02631580626095191
79960,204307,0.0012210012972007688
449356,204484,0.0006518905126679644
117841,204716,6.95294121401235e-10
123455,204716,6.951569595030842e-10
125651,204716,6.950717948493913e-10
152275,204716,6.95152945938333e-10
168344,204716,6.951154292040773e-10
20689,204716,6.948698729675778e-10
2218,204716,6.949551865180565e-10
232685,204716,6.955721312992581e-10
2364,204716,6.950001973854226e-10
28585,204716,6.955161425722655e-10
28715,204716,6.934741838027264e-10
298745,204716,6.952692237685873e-10
33120,204716,6.951075580368784e-10
39874,204716,6.934741838027264e-10
41078,204716,6.955307061435593e-10
44509,204716,6.952035246338509e-10
46452,204716,6.949933911960379e-10
46455,204716,6.958050697091251e-10
48076,204716,6.9498046843163e-10
52728,204716,6.953444548284682e-10
60307,204716,6.951965343277533e-10
79536,204716,0.018181816193091727
289633,204853,0.0022321428556619396
115644,204968,0.03703705763960434
230459,205531,0.0010020040070538988
25837,205799,0.003484330981833165
270296,205997,0.3333333385758106
369788,206076,0.00347222222118205
248882,206140,0.04166673715707297
27004,206140,0.04166673715709048
11152,206191,6.4988411312570675e-06
117932,206191,6.49897699167331e-06
121639,206191,6.5345782920654525e-06
122077,206191,6.516983007496637e-06
138458,206191,6.502624837112865e-06
142704,206191,6.5303225984817695e-06
146167,206191,6.498841210397596e-06
151220,206191,6.4991192843433594e-06
157303,206191,6.505011343265164e-06
172170,206191,6.526862396036575e-06
173077,206191,6.546184484423101e-06
191333,206191,6.509541901187657e-06
193093,206191,6.541925592858024e-06
199058,206191,6.501777508571608e-06
231411,206191,6.545502169970051e-06
238158,206191,6.500364334113818e-06
239388,206191,6.53939995974687e-06
250305,206191,6.498934903785754e-06
254265,206191,6.532890212687929e-06
255507,206191,6.539257611542632e-06
264876,206191,6.500390172946545e-06
265945,206191,6.52476036774404e-06
270667,206191,6.498844474558152e-06
282773,206191,6.502686166521753e-06
288716,206191,6.523803159523325e-06
302521,206191,6.542504441756615e-06
30261,206191,6.5009625643893525e-06
335557,206191,6.504742972493596e-06
340220,206191,6.587745871494979e-06
345355,206191,6.532754387868964e-06
364405,206191,6.505949181694156e-06
366320,206191,6.5090147698783075e-06
369727,206191,6.500868779926174e-06
369901,206191,6.499255122773781e-06
374095,206191,6.502986912048383e-06
381882,206191,6.511673024858451e-06
386208,206191,6.499536478675771e-06
387841,206191,6.582649277197071e-06
410406,206191,6.502796194383665e-06
419633,206191,6.520734242112889e-06
422471,206191,6.502133209000257e-06
453782,206191,6.510324454242639e-06
89671,206191,6.502964401558705e-06
289371,206256,0.03703703703726929
35159,206854,0.005617977527807579
28715,20689,0.00022172950562261587
39874,20689,0.00022172950574732387
51716,207165,0.0011627908760110076
388317,208214,0.004901960783677349
216065,208655,0.062499999999987996
163314,20876,0.010204081631641656
108347,208981,0.02083345895125273
147418,209532,2.915955027715837e-10
19150,209532,2.8753825009270077e-10
225539,209532,2.918894875317982e-10
263020,209532,2.878916381731301e-10
273374,209532,2.8825963755054237e-10
304888,209532,2.877690164592443e-10
304889,209532,2.8770158430284146e-10
306816,209532,2.8992544725284287e-10
322576,209532,2.875323111568785e-10
328203,209532,2.917502616803551e-10
330128,209532,0.03846150467109459
338587,209532,2.8965175444359907e-10
360635,209532,2.919204881113874e-10
361803,209532,2.8866876960326205e-10
373789,209532,2.892224955623709e-10
375272,209532,2.922777650076814e-10
376313,209532,2.8972564577388167e-10
411779,209532,2.92068953719924e-10
59303,209532,2.908021869723539e-10
60146,209532,2.916378339995183e-10
60613,209532,2.8768228282823195e-10
91311,209532,2.8753825009270077e-10
226911,210062,0.0034602080153131715
185822,210380,0.009259259258228644
231681,210469,0.027777777777426533
101981,210482,4.427797300282751e-07
108347,210482,4.562119707448589e-07
112361,210482,4.95622068572384e-07
134112,210482,1.1603499320983276e-06
137354,210482,5.424647015008727e-07
143291,210482,4.7182592427461745e-07
144104,210482,4.6613243619627956e-07
144639,210482,5.103839586261156e-07
147583,210482,6.47706822839734e-07
151115,210482,4.6865546687029896e-07
156920,210482,5.033610138575153e-07
165037,210482,4.4823431745086084e-07
166179,210482,4.453022569675304e-07
18767,210482,1.4004265066893662e-06
191422,210482,1.4276317943001843e-06
193738,210482,1.1954646482094229e-06
195132,210482,4.930310173808249e-07
208981,210482,4.5784812082825994e-07
21169,210482,0.0004136352673520333
227559,210482,5.436580312329487e-07
230778,210482,5.6840895607137e-07
240001,210482,4.469042943529277e-07
246624,210482,4.778603531342868e-07
278220,210482,4.489842686784823e-07
279838,210482,4.518478379718793e-07
285359,210482,1.0164814372835365e-06
287551,210482,1.4275978003496374e-06
296528,210482,7.055613324908377e-07
30879,210482,4.4537035523473256e-07
328722,210482,4.689282393282432e-07
33570,210482,4.462909893577902e-07
336664,210482,1.6952207439372975e-06
339655,210482,5.010770378015257e-07
351019,210482,4.5887099445219366e-07
364941,210482,4.559047671108338e-07
422538,210482,5.500673870218806e-07
48976,210482,5.010428860777846e-07
54935,210482,4.555982399395628e-07
57006,210482,4.486437029537966e-07
59009,210482,5.051676332178507e-07
71130,210482,8.602368032570769e-07
73699,210482,4.986904161951882e-07
82028,210482,5.009403531555553e-07
875,210482,4.4277955914571035e-07
97385,210482,1.6542080746522582e-06
134560,210569,2.418327157246891e-10
149359,210569,2.4113887230645023e-10
171161,210569,2.412488568062306e-10
206854,210569,2.4135782820317204e-10
218888,210569,2.418306622255354e-10
225025,210569,2.4174641864643007e-10
25261,210569,2.413421670796844e-10
256093,210569,2.4140698244198956e-10
268806,210569,2.416694172351732e-10
268807,210569,2.4183802478173863e-10
27669,210569,2.4133870164617195e-10
28940,210569,0.0025125891599111156
30091,210569,2.414572587514986e-10
319898,210569,2.4166950895386545e-10
336687,210569,2.4153060861481826e-10
35159,210569,2.4136789186889137e-10
352977,210569,2.4142394090111883e-10
373744,210569,2.4165804289261987e-10
437325,210569,2.4182059444728103e-10
50405,210569,2.41296889862379e-10
51192,210569,2.415440539908167e-10
62457,210569,2.4122312581255997e-10
83607,210569,2.413326463279993e-10
86850,210569,2.412741600541364e-10
94259,210569,2.418166431482612e-10
95660,210569,2.412059722436316e-10
67570,210610,0.0019120458927977182
96693,210913,0.015151515150458606
186634,211082,0.1666666663291835
270816,211224,0.0024509803557033983
131537,21125,0.02857142856973755
15741,211446,0.0256410071534614
101981,21169,6.177127015727142e-06
108347,21169,6.133158733938138e-06
112361,21169,6.00415438969298e-06
134112,21169,3.828260569080305e-06
137354,21169,5.8508219572652635e-06
143291,21169,6.082048460967223e-06
144104,21169,6.1006850611057154e-06
144639,21169,5.955834001138976e-06
147583,21169,5.506325889467964e-06
151115,21169,6.0924269727564575e-06
156920,21169,5.978822504822206e-06
165037,21169,6.159272521831631e-06
166179,21169,6.168869708604104e-06
18767,21169,3.042403560988806e-06
191422,21169,2.9533500388608012e-06
193738,21169,3.7133174268136675e-06
195132,21169,6.012635739877253e-06
208981,21169,6.127802913139599e-06
227559,21169,5.846915814708403e-06
230778,21169,5.765897702156908e-06
240001,21169,6.163624643794723e-06
246624,21169,6.062295573484029e-06
278220,21169,6.156817551426064e-06
279838,21169,6.14744377210253e-06
285359,21169,4.299194986053639e-06
287551,21169,2.953461653944731e-06
296528,21169,5.3169475314514385e-06
30879,21169,6.168646539847685e-06
328722,21169,6.091533830239177e-06
33570,21169,6.16563309288307e-06
336664,21169,2.0774349894839167e-06
339655,21169,5.986299260636528e-06
351019,21169,6.124454859331529e-06
364941,21169,6.134163889600306e-06
422538,21169,5.825936191228144e-06
48976,21169,5.9864109752800855e-06
54935,21169,6.1351685509131e-06
57006,21169,6.157933392575806e-06
59009,21169,5.9729081074897476e-06
71130,21169,4.81063835484968e-06
73699,21169,5.9941107701313196e-06
82028,21169,5.98674564658309e-06
875,21169,6.1771282626543956e-06
97385,21169,2.2116848747298403e-06
50651,21187,0.028571428450634605
453153,212241,0.00038850039366454216
297284,212771,0.003300333462585854
13961,21307,0.012658230106564113
183365,213864,0.0011086474691289908
119555,214121,0.0004646840138259354
228972,215341,0.015873015926435734
187369,215361,0.0013245067714666443
222241,216028,0.0016638936080202009
6423,216065,0.0068965729833041205
309685,216101,0.0015649468459017011
81203,216160,0.010101010100021325
379466,216256,0.007142860734314369
15848,216839,0.004901972272385534
7905,216839,0.004901972272332676
157228,217137,1.8651060467443184e-09
174836,217137,1.2348734369006377e-09
20005,217137,0.9999999883711063
200276,217137,2.3635613537376657e-09
252805,217137,2.600118854659885e-09
39629,217137,1.2348734369006377e-09
204968,217143,0.03448275861993003
185694,217466,0.016129035819341855
2160,21757,0.1250008570739534
4301,21757,0.12500085707395334
310280,217837,0.003401360543171383
391207,218428,0.000415627596911896
126594,21915,1.0289632430552278e-10
15241,21915,1.0330583679924427e-10
17275,21915,1.0323514137834725e-10
179435,21915,1.0334960337068598e-10
183860,21915,0.00024906473736905136
18714,21915,1.0285150933566472e-10
248185,21915,1.0333619521567623e-10
25437,21915,1.0277330014148189e-10
39839,21915,1.0279572050947788e-10
4198,21915,1.0274949028646106e-10
561,21915,1.0331348071247855e-10
7279,21915,1.0277330014148189e-10
109778,219561,1.3304389522710375e-10
125296,219561,1.3300018506515896e-10
138112,219561,1.3297145893936715e-10
160129,219561,1.3296497265255185e-10
204218,219561,1.3302383114019387e-10
237863,219561,1.3299043078625508e-10
244695,219561,1.3303558103306586e-10
250641,219561,1.3174413798875257e-10
254577,219561,0.10000003553568355
277082,219561,1.3301541841500915e-10
27712,219561,1.3304411728895947e-10
288486,219561,1.3304733422359756e-10
33629,219561,1.329923735937742e-10
33631,219561,1.3296442777439685e-10
36819,219561,1.3299197572329751e-10
374630,219561,1.3305129481930214e-10
39352,219561,1.3304920714028635e-10
40121,219561,1.3297960946822356e-10
44342,219561,1.3299229456683675e-10
46985,219561,1.3296831983508458e-10
50247,219561,1.3307835315044422e-10
61496,219561,1.3300209015225757e-10
65682,219561,1.3174413798875257e-10
67069,219561,1.3295703691833974e-10
67970,219561,1.3304127567759855e-10
74621,219561,1.3302663124601143e-10
387825,219952,0.013333460966111795
103510,220137,9.326904725223382e-10
107812,220137,9.326888983348838e-10
10859,220137,9.327867446853801e-10
13112,220137,9.327867446853801e-10
131537,220137,9.324890750918233e-10
131905,220137,9.326870181125256e-10
132188,220137,9.32634692430588e-10
143377,220137,9.326148524331667e-10
15564,220137,9.32675488359768e-10
171856,220137,9.325271929814298e-10
181828,220137,9.32622108449131e-10
182241,220137,9.32670552992453e-10
186258,220137,9.327220032081516e-10
187682,220137,9.327620337825077e-10
208655,220137,9.32764190185755e-10
21125,220137,9.324903280032195e-10
216028,220137,9.32318289016166e-10
216065,220137,9.327718592592743e-10
216160,220137,9.327447788421868e-10
220138,220137,9.326641913965965e-10
222241,220137,9.323508309591647e-10
233209,220137,9.324179889433166e-10
268047,220137,9.325786320050149e-10
29209,220137,9.327638218013554e-10
34445,220137,9.32713105890738e-10
36458,220137,0.0011820797078083384
36525,220137,9.32690733027583e-10
369360,220137,9.325360240791558e-10
390709,220137,9.325863172900431e-10
45485,220137,9.322725928290213e-10
54570,220137,9.327083215552655e-10
60630,220137,9.327164533871817e-10
6423,220137,9.327845034545622e-10
6441,220137,9.327219586009608e-10
81203,220137,9.327501373890957e-10
8203,220137,9.327633916939968e-10
85618,220137,9.327558691264094e-10
91250,220137,9.326525104382729e-10
92356,220137,9.32704380986292e-10
95968,220137,9.325065471772288e-10
182241,220138,0.029411765939758916
139460,220317,0.0005485463336333818
262296,220355,0.00362318843535594
385794,221009,0.0476190587363625
42750,22107,0.02564106795876479
326679,221101,0.0003840245772693057
214121,22138,0.0009107497586337493
158158,2214,0.004366812253963956
115073,221563,0.0006097560967411448
115564,221734,0.033333336144906016
126174,221734,3.398738879249899e-10
128254,221734,3.416880715227815e-10
147835,221734,3.455611834055022e-10
14788,221734,3.4012372066236047e-10
157611,221734,3.407213521243853e-10
15848,221734,3.393312373564782e-10
167640,221734,3.424650390311751e-10
185822,221734,3.434156921903076e-10
187359,221734,3.381014816077192e-10
210380,221734,3.4392136437047514e-10
216839,221734,3.397911957824887e-10
221009,221734,3.415264289425934e-10
223771,221734,3.3810018069322923e-10
2839,221734,3.3779343596432786e-10
385794,221734,3.4140659474993027e-10
57076,221734,3.3779343596432786e-10
7905,221734,3.393464033280744e-10
80394,221734,3.407183922142496e-10
86017,221734,3.4039461940151136e-10
20689,2218,0.007407407398048907
63710,222120,0.0029673590027898713
238457,222122,0.04999998704399464
233209,222241,0.0007067138484683475
310364,222251,0.001748251754912246
441833,222727,0.0005252102446248141
10710,222958,1.0085768139169222e-09
114370,222958,1.0084807742137442e-09
115013,222958,1.0084865890684096e-09
126715,222958,1.0085033569733766e-09
144027,222958,1.008126388154776e-09
15811,222958,1.0083018143187874e-09
163820,222958,1.0085763281709443e-09
171351,222958,1.008482548547482e-09
172031,222958,1.0085097246083757e-09
182132,222958,1.0082986977934681e-09
186634,222958,1.0083279104230553e-09
187369,222958,1.008112943726529e-09
192788,222958,1.0085266627182533e-09
211082,222958,1.0083368709204741e-09
215361,222958,1.0080853696510756e-09
216101,222958,1.0083057990956007e-09
255421,222958,1.0083402269712054e-09
260133,222958,1.0083924670978012e-09
289003,222958,0.0013850983508367023
293621,222958,1.0083318886465614e-09
309685,222958,1.0083272121263887e-09
327068,222958,1.008387572009006e-09
336804,222958,1.0085614729108089e-09
338288,222958,1.00813671797411e-09
354263,222958,1.0082815952495448e-09
359787,222958,1.008284969767173e-09
381181,222958,1.0084581163866157e-09
400454,222958,1.0084504813603798e-09
416336,222958,1.0082557046059433e-09
423261,222958,1.0084925699389836e-09
442986,222958,1.0084513790265376e-09
45962,222958,1.0084427055198192e-09
59069,222958,1.0081960192593375e-09
684,222958,1.0083878769545904e-09
85483,222958,1.008287535716912e-09
74076,223465,0.002212389498698434
103916,223770,3.874795362657741e-06
109402,223770,3.86108938129102e-06
119555,223770,3.881530330338814e-06
120848,223770,3.896254835083011e-06
122947,223770,3.855983353202613e-06
182998,223770,3.896160402078098e-06
192431,223770,3.856364449307515e-06
210469,223770,3.851049322940517e-06
214121,223770,3.888788028562617e-06
215341,223770,3.855480842288515e-06
22107,223770,3.846310911186949e-06
22138,223770,3.892491079925378e-06
227124,223770,3.8540711175245915e-06
228972,223770,3.8552683761919154e-06
231681,223770,3.850927919013745e-06
235830,223770,3.855831585783487e-06
23599,223770,3.854027280342032e-06
23605,223770,3.852897486013235e-06
254136,223770,3.8445437035611915e-06
258545,223770,3.854920998957042e-06
276271,223770,3.869315001041862e-06
282934,223770,3.865814304659274e-06
294254,223770,3.896770828992102e-06
295260,223770,3.8589107151824285e-06
301908,223770,3.865895239775082e-06
324892,223770,3.86296449857477e-06
326341,223770,3.876511996658306e-06
365181,223770,3.8560980207641044e-06
367975,223770,3.84546441781597e-06
374612,223770,3.880589392464301e-06
38295,223770,3.855703427037174e-06
386872,223770,3.845214837421242e-06
389082,223770,3.844820247851e-06
391615,223770,3.852361246874377e-06
401844,223770,3.854968219430302e-06
410501,223770,3.845113660878526e-06
42750,223770,3.846179384180537e-06
5307,223770,3.8445437035611915e-06
5392,223770,3.881462881326135e-06
65746,223770,3.859220991995551e-06
77195,223770,3.861743643500267e-06
8091,223770,3.857079425312823e-06
81244,223770,3.9087534602039985e-06
81427,223770,3.857160370354563e-06
82950,223770,3.866299950627851e-06
96211,223770,3.853882262788605e-06
2839,223771,0.007142851749658436
57076,223771,0.007142851749628582
153887,224306,1.0288012525859968e-10
182182,224306,1.0275866694195785e-10
203421,224306,1.0394388748236389e-10
243397,224306,1.0266416236127533e-10
252396,224306,1.0331846233854742e-10
274388,224306,1.0288438604492931e-10
294091,224306,1.0278546069934863e-10
295490,224306,1.0272421315559674e-10
295765,224306,1.0300803672757091e-10
300700,224306,1.0266416236127533e-10
300703,224306,1.0384052419732517e-10
300708,224306,1.0294758377617647e-10
304808,224306,1.0336422962940662e-10
309721,224306,1.0372120679655752e-10
318179,224306,1.0287058629537553e-10
325096,224306,1.027628755655776e-10
340106,224306,1.0396851720204166e-10
363468,224306,1.0298973695069582e-10
363521,224306,0.03448275729180437
368156,224306,1.02762875465535e-10
388836,224306,1.0270645749651405e-10
400751,224306,1.0289150752008464e-10
402193,224306,1.0338282616551092e-10
405775,224306,1.0363595344277018e-10
421337,224306,1.0279162651975623e-10
422441,224306,1.028254156690365e-10
425356,224306,1.0270068280715101e-10
432343,224306,1.0304218150734306e-10
448372,224306,1.0287909260131338e-10
17811,2247,0.020833333330882473
94259,225025,0.001026690478981558
332285,225261,0.012820513876599526
47490,225261,0.012820513876668948
75150,225297,0.012987012986295142
328203,225539,0.016129032257056603
42466,226232,0.007246376810445278
162898,226704,0.9999999973044923
307565,226911,0.004807691755113306
